"ID","Up_regulated"
"hsa-miR-190a","EFHC1,MGC12982,MKS1"
"hsa-miR-3127-5p","EDDM3B"
"hsa-miR-30a-5p","GADL1,C21orf94"
"hsa-let-7e-3p","TMEM188"
"hsa-miR-660-5p","C7orf16"
"hsa-miR-424-5p","SLC7A14,SCN7A,MME,GHR,NES,KDR,C4orf31,NOS1,CNNM2,IQGAP2,CLIC5,WNT8B,IGFBP5,FGF1,DAAM2,DNAJC16,DCC,BMP5,WT1,WDR49,FOXD2,TYRO3,UNC5C,PDLIM2,NPHS1,ADAMTS19,FRMD1,MYLK3,PDE3A,IQSEC3,ODZ2,GJD2,FMN2,C14orf37,TMTC1,LMX1B,SLC12A3,PCOLCE2,PLA2R1,CALB1,RNF152,CAMK2A,NFASC,MYBPH,NPHS2,SLC8A1,SALL3,FAM26E,PODXL,PTPRO,ARHGAP28,SOST"
"hsa-miR-19b-3p","ALDH4A1,UPB1,GYPA,SLC36A2,C11orf54,MTTP,XPNPEP2,AK3L1,SLC7A9,ALDOB,PNPLA3,ENPP6,HADH,TMEM106A,SFXN2,TMEM174,CYP3A4,SLC13A3,DNAJC16,NOX4,PLG,MMP20,ST3GAL1,BHMT,SLC22A8,SUSD2,OIT3,SEPP1,CYP8B1,SYT6,MYOM2,SLC7A8,ASS1,SYN2,AGXT2,AGMAT,OR2T10,SCN9A,UGT2B7,ASB15,ACADSB,MRO,FOLH1,DIO1,DPEP1,SLC34A1,KL,DLGAP2,CUBN,SLC22A3,HECW1,NPR3,ANGPTL3,HPD,GSTA2,ALDH6A1,STRA6,CRYAA,LOC148709,ACSF2,SLC22A6,PAH,C3orf65,DDC,GGH,SLC22A13,PIPOX,PLA2G12B,ALAD,CTSL2,SLC34A3,LOC340508,C9orf66,GPX3,RNF152,PC,PDZD2,SLC6A19,PPP1R16B,SLC22A1,FOLH1B,HNF4A,ZNF804B,SORD,ALPL,DAO,ABAT,PEPD,SLC5A12,PCK2"
"hsa-miR-15b-5p","PQBP1,SNRPD2,PHKG2,MRPL27,WDR13,GADD45GIP1,TMSB10,KRTCAP2,LRRC45,C16orf13,C17orf90,RPS19,TAF10,NUDT1,RFNG,PSMB3,RPL13,NDUFA7,RPL38,TM9SF2,RUVBL2,RPLP2,GLI4,LRRC23,TRAPPC1,RPS21,NT5C,HARS,IFT27,ROMO1,COX6A1,EIF5A"
"hsa-miR-1976","HAMP"
"hsa-miR-500b","SLC14A1,KNG1,SIAH3,SLC43A1,GPC3,JAM2,AQP2,GLTP,DNASE1,DTX1,SCNN1B,SVOPL,PTGER1,C7orf41,CADM1,RAP1GAP,LOC284578,SLC45A4,GPM6A,GADL1,C15orf56,NUDT4,PRDM16,FAM43A,ASPHD2,ADAMTS6,IL1R2,HYAL4,SYP,TRAM1L1,DHH,PLAU,CLDN19,IGSF10,GPIHBP1,PRMT8,DNAJC19,DUSP9,FLJ42875,PGAM2,CLCNKA,NUAK2,CYFIP2,MPPED2,NDRG2,DNAJC11,GALNTL4,LOC25845,GPBAR1,C21orf130,GP2,RGS6,TSPAN8,WNK4,H1F0,LOC255167,BMPR1B,SIM2,NAT8L,C5orf38,LOC100303728,SGIP1,LPHN3,F11,LOC400043,SNCAIP,SORCS2,LMO3,GPR113,UBTD1,USHBP1,ANGPTL1,KIF26A,SYTL4,ITGB1BP1,C20orf160,C9orf70,MYO3B,TIE1,FLRT1,CPAMD8,EGF,IRX1,FAM43B,ESRRB,SUSD4,SLC4A8,MFSD4,SYT7,MPV17,C14orf50,SOX17,RPRM,UNCX,IRX2,GPR12,C6orf146,LMO1,SLC12A1,PLCH1,SLC5A3,C21orf82,MUC15,KIAA1467,NOS3,CASR,MRPS6,HELT,YARS2,VWA3B,AMPH,DNM3,GALNTL2,NMUR2,KCNJ9,LRIT3,AQP3,ESAM,LRRC20,ADCY4,RPLP0P2,MYOC,INPP5J,PRIMA1,TMEM72,NELL1,C10orf55"
