"ID","Up_regulated"
"hsa-miR-26b-3p","NDUFA9,ACADL,MRPL3,ADCY8,GOSR2,COPG,WWC2,FLAD1,TGFBR3,YKT6,C13orf15,CASKIN2,NR2C2AP,B4GALT3,NME2,ALDH18A1,ALG3,NECAB1,DUS1L,ADARB1,DTYMK,SLC25A10,TRIM27,KIF22,NDUFS6,MYL6B,ADRB2,RCC1,LOC100286793,NCKAP5,FKBPL,BRD9,ECE2,NSUN5,HARBI1,CD300LG,PPP1R14B"
"hsa-miR-210","APTX,TPI1,LDHA,GAPDH"
"hsa-miR-30d-5p","TMEM87B,CHST15,UCKL1,ME3,ZNF76,ENTPD6,TCF25,SLC25A1,CDK10"
"hsa-miR-320a","C19orf59,GPR120,MGAT3,CD52,GPA33,RPAP3"
"hsa-miR-22-5p","SPIN3,C6orf134,ITGAV,EME1,NPTN,ST3GAL3,LOC100286793,TRIM8"
"hsa-miR-20a-5p","GPM6A,CLEC1A,USHBP1,MGAT3,SH2D4B,MYH2,CLDN5,RPAP3"
"hsa-miR-212-3p","SEH1L,FLAD1,SF3B4,IMPA2,VPS72,HDGF"
"hsa-miR-629-5p","PALM2-AKAP2,FAM162B,CLEC3B,ABCA8,JAM2,C14orf132,MMRN1,PRSS35,MFAP4,TIMM17A,GPM6A,FHL5,PRKG2,RSPO2,KAL1,C1QTNF7,PCDH10,MYCT1,C13orf15,CASKIN2,PEAR1,CYYR1,HPSE2,ANGPTL5,FAM189A1,FXYD1,CHRDL1,USHBP1,SVEP1,MGAT3,SYNPO2,ADARB1,CLEC14A,INMT,CMA1,C13orf36,VWF,FMO2,MASP1,MAMDC2,GPX3,MYH1,RAMP3,ADH1B,NOVA2,POLR2H,ROBO4"
"hsa-miR-17-3p","CXorf36,TSPAN18,GFRA1,MDGA1,GRK5,TIMM17A,SCUBE1,GPM6A,KAL1,MMRN2,SRPX,PEAR1,CAV1,STAB2,CYYR1,NXPH3,SCN4B,NPR1,USHBP1,FIBIN,NOTCH4,MGAT3,SH2D4B,MYH2,MYH10,GRIK4,CLEC14A,CDH5,VWF,MAMDC2,AOC3,SLIT2,PDE2A,SLIT3,RPAP3,MYL3"
"hsa-miR-27a-5p","HBM,GPR4,FAM150B,SOX7,ODF3L1,ADAMTS4,EMP1"
"hsa-miR-185-5p","MRPL42,PARP3,LOC729234,C1orf63,LSG1,FBXO44"
"hsa-miR-328","TG"
"hsa-miR-28-3p","FOXB1"
"hsa-let-7c","NDUFS2,SNRPD1,CXCR1,UTP14A,DENR,THBD,ADRB1,KIF20B,TIMM17A,CD93,RBM34,NAA25,XPOT,NCF1,INTS7,GPR4,NKRF,PROK2,NOL10,MRPL19,NME2,SOX7,IL34,PGLYRP1,NPR1,NUP107,ITPRIP,ZSCAN16,XRCC5,ODF3L1,PADI4,OLA1,SNRPE,MYL6B,SLC25A1,C20orf151,HDGF,TAF1A,RPE,NAA38,LRRC32,PRCC,RPAP3,OVCH2"
"hsa-miR-151a-5p","MANF,TRAP1,BCL2L12,CDH13,COPG,NME2,ALDH18A1,ALG3,SF3B4,DUS1L,DTYMK,SLC25A10,KIF22,SNRPE,MYL6B,NSUN5,C20orf151,IRF3,PPP1R14B"
"hsa-let-7i-3p","METTL3,MARCH6,FAM122B,SGK494,TMEM79,NSUN2"
"hsa-miR-30c-2-3p","PALM2-AKAP2,FAM162B,CXorf36,SCN7A,CLEC3B,MANF,AFAP1L1,TSPAN18,MGC27382,JAM2,MDGA1,C14orf132,FIGF,TCF21,KCNIP1,PTPRB,PRSS35,GRASP,GRK5,ACADL,ADRB1,BMPR2,MFAP4,TIMM17A,EDN1,ADRA1D,MRPL3,ODAM,GPM6A,FHL5,ADCY8,PRKG2,RSPO2,CD93,KAL1,ARHGAP6,CDH13,MMRN2,GPR4,ENO1,PCDH10,CLEC1A,COPG,WWC2,GPIHBP1,DCC,GIMAP8,DACH1,EPAS1,MYCT1,AGER,TGFBR3,OTUD1,C13orf15,CASKIN2,PEAR1,BCL6B,CSRNP1,CAV1,CA4,CHRM1,ACVRL1,CALCRL,CYYR1,CTGF,SEMA3G,KLF9,LIMS2,ALDH18A1,NDST1,FAM189A1,IL34,VIPR1,SH2D3C,FXYD1,HYAL2,NPR1,KANK3,ITPRIP,PRKCE,USHBP1,EDNRB,FIBIN,STARD8,PTPN21,C12orf69,KIAA1462,NECAB1,ECSCR,TIE1,NOTCH4,ZBTB16,SYNPO2,SEMA5A,FOXF1,EMR3,TMEM100,C20orf202,SLC5A9,LDB2,C5orf23,ADARB1,PRX,GEN1,RS1,SGCG,C10orf116,CLEC14A,INMT,GCOM1,CDH5,TRIM27,RTKN2,SOX17,ITLN2,TMEM204,F2RL3,ARHGEF15,VWF,CLDN5,TAL1,FMO2,ANKRD1,ADRB2,MASP1,MAMDC2,AOC3,SFRS1,GRIA1,BTNL9,SASH1,LRRN3,SLIT2,MRAP,LOC158376,FAM167B,TNR,NCKAP5,GPX3,EMCN,FAM107A,TEK,ADAMTS8,FCN3,EMP2,RAMP3,COLEC10,RPE,ST8SIA6,KLF17,SDPR,CALN1,CD300LG,S1PR1,PPP1R14B,SMAD6,SH3GL3,FAM46B,NMUR1,OVCH2,NOVA2,COX4I2,STXBP6,ANKRD34C,MYL3,KCNK3,ROBO4"
"hsa-miR-505-5p","NTM"
