"ID","Up_regulated"
"hsa-miR-193a-5p","TTC36,SHBG,WEE2,PLAC2,GLYCTK,SCN7A,SLC23A1,MME,EGLN3,TUBAL3,ALDH4A1,MAPK4,G6PC,SLC36A2,OGG1,KHDRBS2,C11orf54,ACOX2,NOS1,XPNPEP2,SFRP1,AK3L1,SLC7A9,WDR72,ALDOB,LDHD,GATM,SAT2,C9orf103,SUCLG1,GK,PNPLA3,PM20D1,GLOD5,IQGAP2,TMEM207,MCCD1,ENPP6,CTXN3,RGN,CLIC5,BPHL,FUT6,ACSBG2,HADH,XYLB,AGPAT9,TNNI1,ACAA1,FGF1,SFXN2,TMEM174,SLC13A3,DNAJC16,DACH1,FABP1,PLG,ACSL6,C12orf59,DUSP26,HIBCH,TGFBR3,BHMT,GGT6,SLC22A8,SUSD2,ZNF488,MOSC2,MYCN,SLC2A12,TYRO3,GPR98,CYP4F2,IGSF11,TRPM6,ERBB4,SHMT1,RALYL,FMO5,NPHS1,SPHK2,DPYS,HAO2,PLCL1,CYP27B1,MYOM2,ZDHHC6,LIN52,TREH,SLC7A8,KCNJ10,ENOX1,SLC7A13,GPD1,AGXT,DCXR,ASS1,TTPA,ECHS1,IYD,CDC14A,AGMAT,CACNB4,PBLD,AQP7P1,ACOX1,ACOT12,MYOZ2,FGF9,SUCLG2,GLYATL1,PROZ,CAMK2G,GK3P,SLC5A11,GALM,ASB15,PECI,ACADSB,APOH,ASPDH,C14orf37,GRIK2,CYP2B6,C14orf68,MRO,CALML3,AZGP1,REEP6,DIO1,DPEP1,DAK,LMX1B,SLC34A1,CNTN1,SUCNR1,DLGAP2,SLC6A4,SLC22A3,CHP2,SARDH,HECW1,LPPR1,SLC12A3,AGXT2L1,WNK1,GIPC2,MIOX,ACPP,UGT2A1,HPD,SLC30A8,ALDH6A1,STRA6,CRYAA,CEL,LOC148709,SERPINA4,ACY1,AGBL4,AGPHD1,ACSF2,QDPR,FNDC5,ESRRG,SLC22A6,PAH,MT1G,CYP4F3,C3orf65,C19orf77,POLD3,ACSM3,UPP2,DDC,LOC340094,SLC22A7,AQP7P3,SLC22A13,HCRTR2,PLA2R1,SLC13A2,C2orf71,HRSP12,SLC15A4,KCNK10,GRAMD1B,AAA1,FECH,CALB1,DNMT3L,SLC4A9,PIPOX,ACOT13,EAF2,CTH,ALAD,C19orf69,AFM,SLC34A3,EFHD1,LOC340508,C9orf66,RNF152,GLYAT,MSRA,CAMK2A,PPARA,FMO4,NR1I3,ETNK2,DGKB,SERPINA5,SLC6A19,PRLR,ADH6,ZCCHC16,FBP1,C2orf54,CLDN16,TCL6,NPHS2,FOLH1B,HACL1,ALDH7A1,SORD,PHYH,DAO,PODXL,FAM151A,SLC5A2,ABAT,CHRNA4,PTPRO,SOST,TTC38,PTH1R,GCDH,NETO2,PNPLA1,PEPD,INSRR,PRODH2,ZYG11A,SLC5A12,C7orf10,LOC100130691,PCK2"
"hsa-miR-345-5p","HMX3"
"hsa-miR-196a-5p","ODZ1"
"hsa-miR-30c-2-3p","BCL2"
"hsa-miR-106b-5p","PVT1"
"hsa-miR-142-3p","HLA-DOA,HLA-DPA1,HLA-DMA,CD300C,TNFAIP8L2"
"hsa-miR-200b-3p","CN5H6-4,SLC14A1,MARVELD2,EPN3,HOXB5,BMP6,SRL,SIAH3,C6orf155,MGC27382,GPC3,AQP2,ACLY,ABCA4,GLTP,GAL3ST3,PRKAR2B,CLUL1,PNMT,MECOM,DTX1,ANKRD2,PFKFB3,SVOPL,EVPL,FAM3B,C7orf41,LOC100302640,TMEM61,RXFP4,AFAP1L2,GALNT6,CDKL2,C11orf16,PLEKHB1,GATA2,KLRG2,EPB41L4B,AKAP3,TMPRSS13,SCCPDH,RAP1GAP,TMEM30B,GSTM3,GNAI1,ODAM,GADL1,LOC645323,EMID2,C15orf56,NUDT4,TMEM45B,FUT2,SLC4A11,PRDM16,IMPG2,GPR110,FAM108C1,RASD1,NHLRC4,DEGS2,ARSH,TRAM1L1,ST6GAL1,B4GALNT2,KCNQ1,LOC144486,PLAU,MFI2,CLDN19,GMPR,NIPAL1,TRPV6,DOK7,ATXN10,CORIN,FLJ42875,CNP,ST3GAL1,SPTBN2,BVES,SLC16A5,KLHL14,CLCNKA,FAM171A1,NUAK2,CYFIP2,TBC1D4,MPPED2,PROX1,DNAJC11,LOC25845,PRL,GPBAR1,CNTD2,TSPAN8,STYK1,TFAP2B,RTN3,GRHL2,CLDN10,SLC14A2,CAB39L,SIM2,NAT8L,EHF,CNGA3,PADI2,ERMP1,SULT2B1,LOC100303728,CXorf58,LGR5,KCNK13,OPHN1,FAM81A,LOC400043,FXYD4,RALBP1,HOXB2,C14orf4,AIF1L,C12orf34,GPR113,DLG3,TLR5,PPL,PRRG1,ITGB1BP1,SRGAP3,RNF43,C9orf70,KIAA1908,KCNJ5,RAB25,MYO3B,COBLL1,FLRT1,HOXB6,CPAMD8,LIPH,P2RX7,C9orf43,VGLL1,IRX1,ESRRB,STX19,SIM1,CCBP2,SUSD4,EPCAM,MPP7,USP44,SLC4A8,MFSD4,FAM83B,SYT7,TMPRSS12,OR7E91P,LOC150568,GCOM1,MAL2,C14orf50,GDF3,WNT7B,CCNI2,CCDC160,PPP1R1A,VWA2,PRKX,PRDM1,HOXB9,IRX2,C17orf88,GABRA2,PROM2,GPR12,SLC12A1,ARHGEF18,ABCA13,SLC5A3,CLCN1,FOXC1,LYPD6B,SSTR5,MUC15,EYA4,MRPS6,RAG2,RASL11B,SLC9A3,POU3F4,LGI2,C2orf65,MAL,C20orf151,UGT8,SLC20A2,UXS1,VWA3B,CBLN2,THSD4,SH2D4A,LOC146336,AMPH,DNM3,DLX3,FOXJ1,FBXO2,PAQR8,APOF,SCGB2A1,AQP3,AMFR,C7orf51,PRKCQ,PDE1A,ATP1A1,RANBP3L,PRPSAP1,C10orf55,TSPYL5"
"hsa-miR-125a-5p","NCRNA00051"
"hsa-miR-10a-5p","CN5H6-4,MARVELD2,EPN3,HOXB5,BMP6,C6orf155,MGC27382,GPC3,AQP2,ACLY,GLTP,GAL3ST3,PRKAR2B,CLUL1,MECOM,DTX1,PFKFB3,SVOPL,EVPL,FAM3B,C7orf41,LOC100302640,TMEM61,RXFP4,AFAP1L2,GALNT6,CDKL2,PLEKHB1,GATA2,KLRG2,EPB41L4B,AKAP3,TMPRSS13,SCCPDH,RAP1GAP,TMEM30B,GSTM3,GNAI1,LOC645323,EMID2,C15orf56,NUDT4,TMEM45B,FUT2,PRDM16,IMPG2,GPR110,FAM108C1,NHLRC4,DEGS2,ARSH,TRAM1L1,ST6GAL1,B4GALNT2,KCNQ1,CLDN19,GMPR,NIPAL1,ATXN10,CORIN,CNP,SPTBN2,SLC16A5,KLHL14,CLCNKA,FAM171A1,CYFIP2,TBC1D4,MPPED2,PROX1,LOC25845,GPBAR1,CNTD2,TSPAN8,STYK1,H1F0,RTN3,GRHL2,CLDN10,SLC14A2,CAB39L,SIM2,NAT8L,EHF,CNGA3,ERMP1,SULT2B1,LOC100303728,CLCA3P,OPHN1,LOC400043,FXYD4,RALBP1,HOXB2,C14orf4,AIF1L,C12orf34,LMO3,GPR113,PP14571,DLG3,TLR5,PPL,PRRG1,SRGAP3,RNF43,KIAA1908,RAB25,MYO3B,COBLL1,HOXB6,ELF5,LIPH,VGLL1,IRX1,AVPR2,ESRRB,STX19,SIM1,CCBP2,SUSD4,PPY2,EPCAM,MPP7,USP44,SLC4A8,LOC387646,MFSD4,FAM83B,SYT7,OR7E91P,GCOM1,MAL2,C14orf50,GDF3,CCNI2,CCDC160,VWA2,PRKX,RPRM,HOXB9,IRX2,C17orf88,GABRA2,GPR12,SLC5A3,CLCN1,FOXC1,LYPD6B,SSTR5,MUC15,EYA4,MRPS6,RAG2,SLC9A3,CHST6,POU3F4,LGI2,C2orf65,MAL,C20orf151,UGT8,SLC20A2,UXS1,VWA3B,THSD4,SH2D4A,AMPH,DLX3,FBXO2,PAQR8,SCGB2A1,AQP3,AMFR,C7orf51,PRKCQ,PDE1A,ATP1A1,RANBP3L,PRPSAP1,TSPYL5"
"hsa-miR-192-5p","TTC36,SHBG,WEE2,ALDH1L1,GLYCTK,SCN7A,SLC23A1,MME,TUBAL3,ALDH4A1,G6PC,SLC36A2,OGG1,ABCA4,KHDRBS2,C11orf54,ACOX2,XPNPEP2,AK3L1,SLC7A9,WDR72,ALDOB,GATM,SAT2,C9orf103,SUCLG1,GK,PNPLA3,PM20D1,GLOD5,IQGAP2,TMPRSS13,SCCPDH,ENPP6,CTXN3,RGN,LOC283070,SLC27A2,CLIC5,BPHL,FUT6,ACSBG2,HADH,XYLB,CDH9,TNNI1,ACAA1,FGF1,SFXN2,TMEM174,MFI2,CYP3A4,MTNR1A,SLC13A3,DNAJC16,NOX4,DACH1,FABP1,PLG,HIBCH,TGFBR3,ST3GAL1,BHMT,SLC22A8,SUSD2,ZNF488,SLCO3A1,MOSC2,MYCN,TYRO3,RDH12,CYP4F2,IGSF11,SHMT1,CD82,RALYL,FMO5,SPHK2,DPYS,HAO2,CYP27B1,MYOM2,ZDHHC6,LIN52,TREH,SLC7A8,GPD1,DCXR,ASS1,TTPA,ECHS1,IYD,CDC14A,AGXT2,AGMAT,PBLD,ACOX1,SLC39A5,MYOZ2,SUCLG2,GLYATL1,PROZ,CAMK2G,GK3P,SLC5A11,UGT2B7,PPL,GALM,SLC17A1,ASB15,PECI,ACADSB,APOH,ASPDH,CYP2B6,C14orf68,MRO,SEMA5A,A2LD1,AZGP1,REEP6,DIO1,DPEP1,DAK,SLC34A1,SUCNR1,DLGAP2,SLC22A3,CHP2,SARDH,HECW1,AGXT2L1,GIPC2,MIOX,HPD,ALDH6A1,STRA6,CRYAA,C14orf50,LOC148709,SLC16A9,CYP17A1,ACY1,AGBL4,AGPHD1,ACSF2,QDPR,PRKX,SLC22A6,FUT3,TMIGD1,PAH,MT1G,CYP4F3,C3orf65,C19orf77,AKR7A3,POLD3,PRELID2,ACSM3,UPP2,DDC,LOC340094,SLC22A7,SLC22A13,PLA2R1,SLC13A2,C2orf71,HRSP12,SLC15A4,KCNK10,GRAMD1B,CALB1,DNMT3L,SLC4A9,PCK1,PIPOX,ACOT13,SLC28A2,EAF2,CTH,ALAD,C19orf69,AFM,SLC34A3,LOC340508,C9orf66,GPX3,RNF152,GLYAT,MSRA,CXCR4,FMO4,ETNK2,PC,DGKB,SLC6A19,PRLR,ADH6,ZCCHC16,FBP1,TCL6,NPHS2,FOLH1B,HNF4A,HACL1,ALDH7A1,SORD,PHYH,DAO,PODXL,FAM151A,SLC5A2,ABAT,CHRNA4,PTPRO,SUSD3,SOST,ALDH2,TTC38,PTH1R,LCE2D,PNPLA1,PEPD,INSRR,PRODH2,ZYG11A,SLC5A12,C7orf10,LOC100130691,PCK2"
"hsa-miR-221-3p","RIMKLA"
"hsa-miR-532-5p","AMTN"
