"ID","Up_regulated"
"hsa-miR-141-5p","MAP6,CCDC136,RNF150,PDZRN3,PARK2,ASB5,SCN7A,FILIP1,STON1,PLN,NEXN,POU6F1,DNAJB5,MAPK4,NCAM1,GUCY1B3,JAM2,RASGEF1C,EIF4E3,PRICKLE2,CDON,EPM2A,JAM3,DMPK,EFHA2,SLC5A7,RBPMS,TCEAL1,PPAPDC3,DMGDH,NKAPL,CNN1,ABL1,PRNP,YPEL5,C6orf225,EML1,DNAJC18,SLC25A4,STMN4,TBC1D1,TSPYL2,CSRP1,VCL,ITGB1BP2,FXYD6,ANK2,MPZ,DMD,FAM124A,FBXL22,SPARCL1,PLEKHO1,PHOX2B,NBEA,IL17B,DAPK3,RHOB,AP1S2,SYNM,KCNQ4,CAND2,CDH19,C1QTNF7,CTNNA3,TNFSF12,CPXM2,SAMD4A,BBS1,TTC7B,SETBP1,TMOD2,ITIH5,FAM129A,DACT3,GPRASP1,PDLIM3,RYR3,GPR135,ATP1B2,C6orf186,C1orf190,GPER,PPP1R12B,ASB2,BVES,PTPLA,DIRC3,DCLK2,SH3BGR,SETD7,TSHZ3,ATP2B4,TPM1,NRP2,CLIC4,GPRASP2,MSRB3,LMOD1,CALCOCO1,ZNF25,PSD,CPEB1,PGR,DZIP1,RBPMS2,CNKSR2,LONRF2,CMTM5,PHF1,FLNA,PLCL1,TNNI3K,JPH2,INPP5A,SPEG,TMOD1,PNCK,SH3BGRL,REEP2,MYL6,KLF9,REEP1,LIMS2,ANKS1B,CCDC69,ABI3BP,DIXDC1,PARVA,BMPR1A,PRRT1,WHAMML2,FXYD1,JMY,LDB3,MYOZ2,DSTN,PPP1R12C,FAM54B,ACSBG1,MAPK10,SLC2A4,CAMK2G,ALK,SGEF,FERMT2,KCNMB1,CACNB2,ANGPTL1,ATP1A2,TGFB1I1,IPW,SLC22A17,PYGM,GRIK5,NECAB1,SELM,AGTR1,KCNB1,FOXF1,FLNC,TSPAN2,SRF,C5orf4,CFL2,MEIS1,PNMA1,SGCB,PDZD4,TMEM100,PRUNE2,PBX1,TRPC1,MAGI2,ROR2,MYL9,GPM6B,RNF180,ARMCX1,MYOT,ADARB1,C7orf58,FGF2,C1QTNF4,C1orf70,FOXP2,ZFPM2,SMTN,C20orf200,CLIP3,ZAK,PGM5,FHL1,LOC401093,HIPK4,ZEB1,PLP1,PRDM8,GEFT,ABCA9,BHMT2,ANKS1A,TMEM55A,LAYN,ADAM33,SOBP,MYH11,TMEM35,KY,MAMDC2,ST3GAL3,PTBP2,NAP1L5,CALD1,PPP1R12A,KCNMA1,ITPKB,SGCE,LOC144571,C9orf5,CBX7,DPP6,PDK4,CACNA1H,C3orf18,SNAP91,SCHIP1,PDZRN4,MRGPRF,PIP5K1C,KANK2,SLC25A12,CAMK2A,DES,RELN,LRCH2,HOXA2,LOC375190,FYCO1,MOAP1,NEGR1,TUBG2,NACAD,PKD2,SLMAP,RBM9,TOR1AIP1,CHRM2,GNAO1,TPM2,ZCWPW2,HOXA4,CORO6,PKIG,MYOM1,MYLK,GLRB,RXRG,BEND5,LOC283856,ANKRD40,KATNAL1,TNFAIP8L1,TCEAL7,SGCA,C6orf168,CC2D2A,LOC399959,SORBS2,GJC1,DPT,TACR2,ZFYVE20,HDAC4,NCS1,SORBS1,ADHFE1,FAT3,MPDZ,CAP2,PRIMA1,CORO1C,PDLIM7,NRXN3,PLCD4,MXRA7,C20orf194,FBXO32,RECK"
"hsa-miR-942","MAP6,CCDC136,RNF150,PDZRN3,PARK2,ASB5,NPR2,SCN7A,FILIP1,STON1,PLN,NEXN,POU6F1,DNAJB5,MAPK4,NCAM1,GUCY1B3,JAM2,RASGEF1C,EIF4E3,PRICKLE2,CDON,C14orf132,EPM2A,CDKL3,JAM3,SOX10,DMPK,EFHA2,SLC5A7,RBPMS,LOC100302640,TCEAL1,PPAPDC3,DMGDH,NKAPL,CNN1,ABL1,PRNP,YPEL5,C6orf225,EML1,DNAJC18,SLC25A4,STMN4,TBC1D1,TSPYL2,CSRP1,VCL,ITGB1BP2,FXYD6,ANK2,MPZ,DMD,LOH12CR2,TAGLN,FAM124A,FBXL22,SPARCL1,PLEKHO1,RABGAP1,EID1,PHOX2B,NBEA,IL17B,DAPK3,RHOB,AP1S2,PKNOX2,SYNM,KCNQ4,CAND2,CDH19,CTNNA3,TNFSF12,CPXM2,SAMD4A,BBS1,SSPN,TTC7B,SETBP1,TMOD2,ITIH5,SYNC,FAM129A,DACT3,GPRASP1,PDLIM3,RYR3,GPR135,ATP1B2,C6orf186,C1orf190,PPP1R12B,ASB2,BVES,PTPLA,DIRC3,DCLK2,SH3BGR,SETD7,TSHZ3,ATP2B4,TPM1,NRP2,CLIC4,GPRASP2,MSRB3,LMOD1,CALCOCO1,ZNF25,ZBTB47,PSD,CPEB1,PGR,SSC5D,DZIP1,RBPMS2,CNKSR2,LONRF2,CMTM5,ACTA2,FLNA,PLCL1,ADCY5,TNNI3K,JPH2,INPP5A,SPEG,TMOD1,PNCK,CHRNA3,NEK7,SH3BGRL,ZHX3,NXPH3,REEP2,ANGPTL7,MYL6,KLF9,REEP1,PABPC5,LIMS2,ANKS1B,MCAM,CCDC69,ABI3BP,DIXDC1,PARVA,BMPR1A,PRRT1,WHAMML2,FXYD1,JMY,ITGA7,CENPF,RILPL1,LDB3,MYOZ2,DSTN,PPP1R12C,FAM54B,ACSBG1,MAPK10,SLC2A4,CAMK2G,ALK,SGEF,FERMT2,KCNMB1,CACNB2,ANGPTL1,ATP1A2,TGFB1I1,IPW,SLC22A17,PYGM,RAP1A,GRIK5,NECAB1,CRTAP,SELM,AGTR1,ACTN1,KCNB1,FOXF1,FLNC,TSPAN2,SRF,C5orf4,CFL2,MEIS1,PNMA1,SGCB,PDZD4,PRUNE2,PBX1,TRPC1,MAGI2,ROR2,MYL9,GPM6B,RNF180,ARMCX1,MYOT,ADARB1,C7orf58,FGF2,C1orf70,FOXP2,ZFPM2,SMTN,C20orf200,NACC2,CLIP3,ZAK,PGM5,FHL1,LOC401093,HIPK4,ZEB1,SLC18A3,PLP1,PKD1,PRDM8,GEFT,ABCA9,BHMT2,PCDH7,ZNF34,ANKS1A,TMEM55A,LAYN,ADAM33,SOBP,MYH11,TMEM35,KY,TEAD3,MAMDC2,ST3GAL3,AOC3,PTBP2,NAP1L5,CALD1,PPP1R12A,KCNMA1,ITPKB,MRVI1,SGCE,LOC144571,C9orf5,CBX7,DPP6,PDK4,CACNA1H,C3orf18,C22orf39,SNAP91,SCHIP1,PDZRN4,LOC100126784,MRGPRF,PIP5K1C,KANK2,SLC25A12,CAMK2A,DES,RELN,TLN1,LRCH2,HOXA2,LOC375190,FYCO1,MOAP1,NEGR1,TUBG2,NACAD,PKD2,SLMAP,RBM9,TOR1AIP1,CHRM2,GNAO1,TPM2,ZCWPW2,HOXA4,CORO6,PKIG,MYOM1,MYLK,MAP4,GLRB,PRPH,RXRG,TNS1,LOC283856,ANKRD40,KATNAL1,TNFAIP8L1,TCEAL7,SGCA,C6orf168,CC2D2A,LOC399959,SORBS2,GJC1,DPT,ABCC9,TACR2,ZFYVE20,HDAC4,NCS1,SORBS1,ADHFE1,FAT3,ZBTB4,MPDZ,CAP2,PRIMA1,CORO1C,PDLIM7,NRXN3,IGSF9B,PLCD4,MXRA7,C20orf194,FBXO32,RECK"
"hsa-miR-194-5p","ZFYVE21,DLG2,TUBB6,RABGAP1,PITPNM3,TANC1,AHNAK2,KLHL21,EPN2,MID2,BBS2,CLDND1,ARHGAP10,RNF11,FAM172A,KIAA1737,ZYG11B,MPP7,KIAA0232,SLAIN2,C15orf17,DSTYK,FAM190B,BCL2L2,DAAM1,MXI1,GAB1,GNAL,SEPT10,C15orf59,PCYOX1,PPP1CB,CLIP4,ZNF846"
"hsa-miR-192-5p","PITPNM3,TANC1,BBS2,ARHGAP10,MPP7,C15orf17,DSTYK,GAB1,SEPT10,PCYOX1,CLIP4"
"hsa-let-7i-5p","C2orf65"
"hsa-miR-424-5p","NRG2,MXI1,CRYAB,C15orf59,CTNNAL1"
"hsa-miR-93-3p","HPCAL4"
"hsa-miR-497-5p","NKX6-2"
"hsa-miR-361-3p","RNF150,PDZRN3,PARK2,ZFYVE21,DNAJB5,JAM2,DMPK,EFHA2,DMGDH,CNN1,TUBB6,PRNP,DNAJC18,TBC1D1,CSRP1,ANK2,SPARCL1,IL17B,TTC7B,ITIH5,PITPNM3,PDLIM3,RYR3,ATP1B2,C6orf186,ASB2,DIRC3,DCLK2,SH3BGR,NRP2,MPPED2,CLIC4,FAM127C,GPRASP2,MSRB3,LMOD1,CALCOCO1,RBPMS2,LONRF2,CMTM5,FLNA,INPP5A,SPEG,TMOD1,PNCK,REEP2,KLF9,REEP1,LIMS2,ANKS1B,DIXDC1,PARVA,BMPR1A,ARHGAP10,RNF11,PPP1R12C,CAMK2G,KCNMB1,TGFB1I1,IPW,SLC22A17,NRG2,PYGM,GRIK5,FOXF1,FLNC,SRF,MEIS1,PDZD4,PBX1,MYL9,GPM6B,MYOT,FGF2,SMTN,C20orf200,CLIP3,SLAIN2,FHL1,C15orf17,ZEB1,PMP2,PRDM8,GEFT,BHMT2,ADAM33,SOBP,MXI1,KY,ST3GAL3,AQP7P3,NAP1L5,KCNMA1,ITPKB,CBX7,CRYAB,CACNA1H,SCHIP1,PDZRN4,KANK2,CAMK2A,C15orf59,LRCH2,PPP1CB,NACAD,PKD2,HOXA4,MYOM1,LOC283856,NCS1,PDLIM4,ADHFE1,MPDZ,CORO1C,PDLIM7,NRXN3,MXRA7"
"hsa-miR-223-3p","DCLK3"
