"ID","Up_regulated"
"hsa-miR-197-3p","PALM2-AKAP2,CXorf36,ARHGEF6,CCNA2,FLT4,STON1,NEXN,CACNA2D1,ANTXR2,KCNAB3,KDR,PTGER3,BRI3BP,DPYSL3,ELTD1,CNPY2,RAB23,MMRN1,PTPRB,AKAP13,TCEAL1,SLCO2A1,MBNL2,TIMP2,PJA2,TBC1D1,TIMP3,LRRC2,C10orf35,MEF2C,CDCA8,ITGB1BP2,DMD,GIMAP6,KLHL38,GPM6A,FAM65B,SPARCL1,VGLL3,ENTPD1,MICAL2,CD93,TRPC4,RAB8B,ARHGAP6,LOH3CR2A,KCTD12,CDH13,MMRN2,ELK3,TACC1,P2RY1,CDC42EP3,PDE10A,MYCT1,FLT1,SEPT7,PPP1R12B,TGFBR3,RSPO3,SETD7,PCDHGA2,CLIC4,ITPR1,ADPRH,CCDC80,AKAP2,C1orf133,PTCHD1,UBL3,SPHK2,C21orf34,RSPO1,PTGER2,CALCRL,CYYR1,PDE8B,CLIC2,KCNJ8,ABCB1,SPAG5,DNAJB4,ADAMTS5,PABPC5,FILIP1L,DIXDC1,EXOC3L2,FRMD3,TBL1X,TCEAL4,FEZ1,DSTN,RASSF8,KANK3,FERMT2,STOM,RAP2C,STARD8,SYTL4,CCNF,NPTN,AVPR1A,CCNB1,LINGO2,C16orf59,TIE1,SYNPO2,FBLN5,PGM5P2,HTR2B,C16orf45,OLFML2A,PBX1,ARL15,ZBTB38,LDB2,FAM69A,LRCH1,FGF2,AKT3,ITGA11,ZAK,PDLIM5,PGM5,EXO1,LEPR,A2M,LOC401093,FAP,ZEB1,ASPN,GPR116,PRDM8,DOCK4,RERG,BNC2,TMEM204,ARHGEF15,ADAMTSL1,LRRC8C,GAB1,MDFIC,MASP1,MAMDC2,RPS6KB2,RGS13,USP31,CALD1,SELP,GIMAP4,CHEK1,KCNMA1,SLC24A3,GIMAP5,CEP68,SLC24A2,DPP6,SNCA,HEG1,WISP1,CACNA1C,TMEM200A,ENPEP,KANK2,EMCN,ABCG2,TMEM200B,TEK,PKD2,SLMAP,TRIM9,MAOB,PCDHGA6,TRIM63,RNF144A,FRMD6,SVIL,PDE7B,KIAA1644,STAT5B,GIMAP7,TNS1,TCEAL7,SGCA,ESAM,S1PR1,THBS1,TLL1,ABCC9,RHOJ,ASAM,NCAPH,RASA4,PHLDB2,MST4,SORBS1,MITF,MBNL1,KIF11,ENPP2,LIFR,ARHGAP31,FBXO32,RECK"
"hsa-miR-671-5p","PALM2-AKAP2,EDIL3,CXorf36,SAP30L,ARHGEF6,SRL,CLEC3B,CD34,AFAP1L1,PLN,NEXN,NCAM1,KDR,DPYSL3,ELTD1,CNPY2,CCL14,AHNAK,PGCP,MMRN1,PTPRB,TCEAL1,ANO6,SLCO2A1,KRT1,RGS5,MBNL2,FZD4,PJA2,MAS1L,CSRP1,MEF2C,ITGB1BP2,FXYD6,DMD,GIMAP6,TAGLN,GPM6A,C1orf150,PECAM1,NEDD4,SPARCL1,ITGA8,LHX6,ENTPD1,CD93,ARHGAP6,LOH3CR2A,DPYD,MMRN2,TNFAIP8L3,SHE,TGFBR2,TACC1,P2RY1,THSD1,GIMAP8,GPRASP1,PDE10A,MYCT1,FLT1,SEPT7,PPP1R12B,TGFBR3,SPTBN1,SETD7,ATP2B4,DNASE1L3,ITM2A,PRELP,NEURL1B,CLIC4,MSRB3,ITPR1,LMOD1,ADPRH,CCDC80,AKAP2,LRRK2,PEAR1,CAV1,EME1,CALCRL,CYYR1,SH3BGRL,SCN4B,PDE8B,KCNJ8,ABCB1,PTRF,LIMS2,KLHL4,CCDC69,DIXDC1,PMP22,TCEAL4,C4orf32,FEZ1,DSTN,CAV2,CAMK2G,ADAMTSL3,FERMT2,ANGPTL1,LHFP,CAPN11,FIBIN,STARD8,SYTL4,NPTN,KIAA1462,C16orf59,SVEP1,TIE1,PODN,SYNPO2,KCNB1,EPT1,PGM5P2,CFL2,CALHM2,PBX1,ANKRD29,KLHL33,FAM69A,C7orf58,LRCH1,GIMAP2,FRY,CLEC14A,TXNIP,AKT3,INMT,PGM5,A2M,GNG11,GPR116,PRDM8,C10orf128,DOCK4,PCDH12,RERG,BNC2,SYT15,TMEM55A,VWF,LRRC8C,MYH11,GAB1,MAMDC2,RGS13,AOC3,GNAL,SLC8A2,CALD1,SELP,GIMAP4,KCNMA1,GIMAP5,SGCE,PLSCR4,CBX7,CEP68,HEG1,KANK2,EMCN,TLN1,PDE2A,FEZ2,PKD2,MAOB,LIPI,MYOM1,MYLK,NPY5R,STAT5B,GIMAP7,TNS1,SMOC2,HYAL1,SDPR,FAM26E,SGCA,ESAM,S1PR1,FAM13C,TLL1,ABCC9,RHOJ,RASA4,PHLDB2,MST4,SORBS1,MBNL1,C1orf21,GLP2R,ARHGAP31,ZNF366,GNG12,RECK"
"hsa-miR-106b-3p","PALM2-AKAP2,CXorf36,N4BP2L1,SAP30L,ARHGEF6,CCNA2,CD34,STON1,LRRN4CL,ANTXR2,ABCA8,KCTD7,NCAM1,KDR,PTGER3,BRI3BP,ELTD1,CNPY2,GLT8D2,PTPRB,FAM54A,KIF15,PCDHGA5,ANLN,ANO6,PRNP,TIMP2,PJA2,TIMP3,MFAP4,MEF2C,CDCA8,FAM180A,FXYD6,GIMAP6,GPM6A,FOXI2,C1orf150,NEDD4,SPARCL1,ITGA8,VGLL3,CD93,CMYA5,ARHGAP6,C1QTNF7,LOH3CR2A,DPYD,TCF23,MMRN2,SH3BP5,SHE,TGFBR2,TMOD2,TACC1,P2RY1,THSD1,RGMA,GIMAP8,GPRASP1,PDE10A,MYCT1,FLT1,ATRNL1,SEPT7,PPP1R12B,TGFBR3,SPTBN1,TEF,SETD7,DNASE1L3,ITM2A,PCDHGA2,NEURL1B,CLIC4,PAPPA,LMOD1,AKAP2,LRRK2,UBL3,PEAR1,BCL6B,C21orf34,MID2,EME1,HLF,CYYR1,SH3BGRL,NXPH3,PDE8B,TPX2,CLIC2,KCNJ8,ABCB1,SPAG5,C4orf12,DDR2,ADAMTS5,PID1,FOXN3,MS4A2,ABI3BP,DIXDC1,CPA3,PMP22,NR3C2,TBL1X,TCEAL4,CNRIP1,C4orf32,PCDHGB7,TTK,RASSF8,MATN2,C16orf75,CAV2,ADAMTSL3,ANGPTL1,STARD8,CCNF,CCNB1,KIAA1462,NECAB1,C16orf59,RNASE4,ASPA,DEPDC1,EPT1,C5orf4,PGM5P2,CALHM2,OLFML2A,TRPC1,DSCAML1,LDB2,ANKRD29,KLHL33,C7orf58,LRCH1,FGF2,NAP1L2,GIMAP2,TXNIP,AKT3,ZAK,SBDS,FREM1,FEN1,PGM5,EXO1,LEPR,ZEB1,GNG11,GPR116,PRDM8,C10orf128,DOCK4,RERG,BNC2,ABCA9,TMEM55A,CASP12,ADAMTSL1,GAB1,MDFIC,CYP2U1,MASP1,MAMDC2,RPS6KB2,RGS13,KIF14,USP31,SELP,KCNMA1,SLC24A3,PCDHGA3,CBX7,CEP68,HEG1,CACNA1C,ENPEP,KANK2,EMCN,CYBRD1,PDE2A,EZH1,ABCG2,TEK,PCDHGA9,MAOB,PCDHGA6,RNF144A,FRMD6,SNTG2,SVIL,PDE7B,UCHL3,STAT5B,DCN,SMOC2,HYAL1,CD302,SDPR,MKI67,FAM26E,TCEAL7,S1PR1,FAM13C,TLL1,RHOJ,ASAM,NCAPH,ZNF483,MITF,KIF11,ENPP2,C1orf21,GRID1,GLP2R,ARHGAP31,ZNF366,FBXO32,ROBO4,RECK"
"hsa-miR-1307-3p","TRIM61,CCNA2,TMEM206,KBTBD13,CDCA8,CCDC141,THRA,HLF,DTL,RASD2,ABI3BP,KPNA2,DEPDC1,C5orf4,DSCAML1,FEN1,EXO1,HAR1A,KIF14,CACNA1H,EZH1,NCAPH,KIF11"
"hsa-miR-141-3p","CCNA2,MANSC1,XPOT,TTF2,RSRC1,ARL6IP1,TMEM38A,SLC30A6,FASTKD5,PDS5A,GSPT1,NARS,ZNRF2,GALNT1,UCHL5,DCLRE1B,UNG,SNX4,NCAPH,KIF11"
"hsa-miR-3127-5p","C17orf105"
"hsa-miR-25-3p","F8,SSTR3,CAB39L,FOXP2"
"hsa-miR-3605-3p","PALM2-AKAP2,EDIL3,CXorf36,ARHGEF6,SRL,CCNA2,CLEC3B,CD34,STON1,PLN,TSPAN18,NEXN,CACNA2D1,ANTXR2,TSHB,NCAM1,BRI3BP,DPYSL3,ELTD1,CNPY2,CDON,AHNAK,PGCP,RAB23,RAB9B,TCEAL1,COL4A6,ANO6,SLCO2A1,KRT1,CNN1,ATP8B4,PRNP,LAMA4,MBNL2,FZD4,GRK5,THBD,TIMP2,PJA2,TIMP3,MAS1L,CSRP1,MEF2C,F8,ITGB1BP2,FXYD6,DMD,RASGRP2,GIMAP6,KLHL38,TAGLN,GPM6A,SPARCL1,AQP1,ITGA8,VGLL3,ENTPD1,MICAL2,CD93,SYNPO,HBEGF,ARHGAP24,ACTG2,RAB8B,CSPG4,ARHGAP6,ITIH3,PTGIS,C1QTNF7,LOH3CR2A,DPYD,CDH13,TCF23,MMRN2,ART4,TNFAIP8L3,ELK3,SHE,TGFBR2,TACC1,FAM129A,DACT3,PDLIM3,PDE10A,ALDH1B1,MYCT1,SEPT7,PPP1R12B,TGFBR3,ASB2,SPTBN1,RSPO3,SETD7,ATP2B4,TPM1,ITM2A,PRELP,NEURL1B,CLIC4,MSRB3,NPAS4,ITPR1,LMOD1,GNA14,ADPRH,CCDC80,AKAP2,PRKG1,ST5,PTCHD1,C3orf64,LONRF2,CAV1,ACTA2,FLNA,JPH2,MID2,CAB39L,SPEG,CALCRL,SH3BGRL,SCN4B,PDE8B,CTGF,CLIC2,KCNJ8,ABCB1,DIRAS1,SPAG5,CA3,DNAJB4,PTRF,LIMS2,KLHL4,MCAM,ABI3BP,DIXDC1,PMP22,TCEAL4,C4orf32,FEZ1,SEL1L2,LDB3,DSTN,C16orf75,CAV2,KANK3,CAMK2G,CHRDL1,FERMT2,KCNMB1,CACNB2,CAPN11,STOM,SYTL4,NPTN,KIAA1462,LINGO2,NECAB1,C16orf59,TIE1,PCDHGA12,ASPA,SYNPO2,KCNB1,FLNC,TSPAN2,PGM5P2,CFL2,ABLIM3,C16orf45,PBX1,TRPC1,ARL15,CXCL12,LDB2,ANKRD29,FAM69A,ADARB1,C7orf58,LRCH1,FGF2,SMTN,C20orf200,FRY,AKT3,ZAK,SBDS,INMT,PDLIM5,PGM5,A2M,FHL1,LOC401093,ZEB1,PLP1,RASL12,PRDM8,PI15,C10orf128,GEFT,RERG,BNC2,C13orf36,SYT15,TMEM55A,ADAMTSL1,LRRC8C,MYH11,GAB1,CYP2U1,MAMDC2,RGS13,AOC3,APOLD1,GSN,KIF14,GNAL,CALD1,SELP,GIMAP4,CHEK1,KCNMA1,SLC24A3,EHBP1L1,GIMAP5,SGCE,CEP68,C3orf70,SNCA,HEG1,WISP1,KANK2,CAMK2A,EMCN,FRMD7,TLN1,CTSG,ABCG2,KCNE4,DGKB,FEZ2,TEK,TPSB2,PKD2,SLMAP,MAOB,FRMD6,SVIL,MYOM1,MYLK,NPY5R,STAT5B,TNS1,KLF17,SMOC2,MYOCD,HYAL1,ANXA6,KATNAL1,SDPR,MKI67,FAM26E,PPM1K,SGCA,ESAM,S1PR1,DPT,ABCC9,RHOJ,ASAM,NCAPH,WSCD2,PHLDB2,DARC,TACR2,PDE1A,SORBS1,MBNL1,KIF11,GLP2R,MYADM,ARHGAP31,GNG12,RECK"
"hsa-miR-199b-5p","HOXA11,XYLT1,KCNS2,COL3A1,IGF1,CACNA1G,CNTNAP1,C17orf58"
"hsa-miR-18a-5p","GPRC6A"
"hsa-miR-16-2-3p","PALM2-AKAP2,CXorf36,SAP30L,AURKA,CCNA2,FLT4,STON1,CACNA2D1,ANTXR2,TSHB,PTGFR,KCTD7,KDR,PTGER3,BRI3BP,DPYSL3,ELTD1,RAB23,PTPRB,PCDHGA5,AKAP13,ANLN,SLCO2A1,TAGAP,PRNP,MBNL2,TIMP2,MESTIT1,PJA2,SOCS2,TBC1D1,TIMP3,LRRC2,C10orf35,CDCA8,ITGB1BP2,FXYD6,GIMAP6,KLHL38,GPM6A,FAM65B,NEDD4,SPARCL1,VGLL3,ENTPD1,MICAL2,CD93,TRPC4,RAB8B,ARHGAP6,C1QTNF7,LOH3CR2A,DPYD,KCTD12,CDH13,ENO1,SH3BP5,ELK3,SLC7A3,TACC1,P2RY1,CDC42EP3,RGMA,GIMAP8,GPRASP1,MYCT1,FLT1,ATRNL1,ZNF672,SEPT7,PPP1R12B,TGFBR3,MAS1,SPTBN1,RSPO3,SETD7,PCDHGA2,NEURL1B,CLIC4,PAPPA,LMOD1,ADPRH,AKAP2,C1orf133,PTCHD1,LRRK2,UBL3,SPHK2,C21orf34,MID2,HLF,NBLA00301,CALCRL,CYYR1,SH3BGRL,PDE8B,CLIC2,KCNJ8,ABCB1,SPAG5,DNAJB4,C4orf12,ADAMTS5,PABPC5,FILIP1L,FOXN3,MS4A2,DIXDC1,PMP22,EXOC3L2,FRMD3,TBL1X,TCEAL4,CNRIP1,PCDHGB7,RASSF8,MATN2,C16orf75,KANK3,STOM,CCNF,NPTN,MAD2L1,AVPR1A,CCNB1,CDC25A,KIAA1462,LINGO2,NECAB1,C16orf59,TIE1,DEPDC1,FBLN5,PGM5P2,HTR2B,CNTN4,OLFML2A,SYT9,ARL15,ZBTB38,CXCL12,LDB2,ANKRD29,KLHL33,C7orf58,LRCH1,FGF2,GIMAP2,CLEC14A,TXNIP,AKT3,ZAK,FREM1,FEN1,PDLIM5,PGM5,EXO1,LEPR,A2M,LOC401093,ZEB1,SH3D19,GPR116,ASNS,PRDM8,DOCK4,RERG,BNC2,TMEM204,TMEM55A,CASP12,ADAMTSL1,GAB1,MDFIC,MASP1,MAMDC2,RPS6KB2,KIF14,USP31,SELP,GIMAP4,CHEK1,KCNMA1,SLC24A3,GIMAP5,CBX7,CEP68,DPP6,SNCA,HEG1,WISP1,CACNA1C,TMEM200A,ENPEP,KANK2,EMCN,TLN1,ABCG2,TMEM200B,FEZ2,TEK,SLMAP,TRIM9,PCDHGA9,PCDHGA6,RNF144A,TEX15,FRMD6,LY6E,SVIL,LIPI,PDE7B,C2orf54,KIAA1644,GPI,STAT5B,GIMAP7,SMOC2,MKI67,TCEAL7,S1PR1,TLL1,RHOJ,ASAM,NCAPH,MYBL2,RASA4,MST4,ZNF483,MITF,MBNL1,KIF11,ENPP2,LIFR,C1orf21,GRID1,ARHGAP31,ZNF366,GNG12,FBXO32,ROBO4,RECK"
"hsa-miR-532-3p","STON1-GTF2A1L,EDIL3,CXorf36,ARHGEF6,SRL,STON1,TSPAN18,NEXN,CACNA2D1,TSHB,NCAM1,DPYSL3,ELTD1,CNPY2,SLC1A7,AHNAK,RAB23,FAM54A,ANO6,KRT1,CNN1,PRNP,FZD4,GRK5,THBD,TIMP2,PJA2,TIMP3,MAS1L,CSRP1,F8,DMD,SPARCL1,AQP1,VGLL3,MICAL2,CD93,SYNPO,ARHGAP24,RAB8B,ARHGAP6,PTGIS,MMRN2,ART4,TNFAIP8L3,TGFBR2,TACC1,FAM129A,GEM,PDLIM3,PDE10A,MYCT1,SEPT7,PPP1R12B,TGFBR3,SPTBN1,RSPO3,SETD7,ATP2B4,TPM1,ITM2A,CLIC4,MSRB3,ITPR1,LMOD1,GNA14,ADPRH,CCDC80,AKAP2,PRKG1,C3orf64,LONRF2,CAV1,ACTA2,HPGDS,CAB39L,SH3BGRL,SCN4B,PROS1,SPAG5,PTRF,LIMS2,FOXN3,GAS1,KLHL4,DIXDC1,C4orf32,FEZ1,MYOZ2,DSTN,C16orf75,CAMK2G,CHRDL1,FERMT2,KCNMB1,CACNB2,LHFP,CAPN11,STOM,EDNRB,NPTN,C16orf59,PCDHGA12,SYNPO2,TSPAN2,CFL2,ABLIM3,C16orf45,PBX1,C10orf54,FAM69A,ADARB1,LRCH1,FGF2,FRY,SBDS,INMT,PDLIM5,FHL1,LOC401093,ZEB1,SH3D19,RASL12,PI15,C10orf128,GEFT,RERG,BNC2,ABCA9,C13orf36,SYT15,TMEM55A,MYH11,GAB1,RPS6KB2,RGS13,AOC3,APOLD1,GSN,SEMA6B,GNAL,CALD1,SELP,CHEK1,KCNMA1,EHBP1L1,GIMAP5,HEG1,EMCN,FRMD7,TLN1,CTSG,FEZ2,TPSB2,PKD2,SLMAP,TNXB,SVIL,MYOM1,STAT5B,TNS1,ANXA6,SDPR,FAM26E,S1PR1,DPT,ABCC9,ASAM,WSCD2,PHLDB2,DARC,TACR2,PDE1A,SORBS1,MBNL1,KIF11,ABCA6,MYADM,GNG12,RECK"
"hsa-miR-28-3p","STAB2"
"hsa-miR-143-3p","ABCD2"
"hsa-miR-218-5p","SIM2"
"hsa-let-7b-5p","BNIP3"
"hsa-miR-100-5p","ADAMTSL4,OSR2,ARHGAP20"
"hsa-let-7d-3p","PALM2-AKAP2,CXorf36,CCNA2,CD34,STON1,NEXN,CACNA2D1,ANTXR2,NCAM1,KDR,PTGER3,DPYSL3,ELTD1,CNPY2,RAB23,PTPRB,PCDHGA5,AKAP13,TCEAL1,ANO6,SLCO2A1,MBNL2,TIMP2,MESTIT1,PJA2,TBC1D1,TIMP3,MEF2C,F8,ITGB1BP2,FXYD6,DMD,GIMAP6,KLHL38,GPM6A,FAM65B,NEDD4,SPARCL1,ITGA8,VGLL3,ENTPD1,MICAL2,CD93,SYNPO,TRPC4,RAB8B,ARHGAP6,C1QTNF7,LOH3CR2A,CDH13,MMRN2,ELK3,SLC7A3,SHE,TGFBR2,TACC1,P2RY1,CDC42EP3,GIMAP8,PDE10A,MYCT1,FLT1,ZNF672,SEPT7,PPP1R12B,TGFBR3,SPTBN1,RSPO3,SETD7,ITM2A,PCDHGA2,NEURL1B,CLIC4,ITPR1,LMOD1,GNA14,ADPRH,CCDC80,AKAP2,C1orf133,PRKG1,PTCHD1,UBL3,SPHK2,C21orf34,CALCRL,CYYR1,SH3BGRL,PDE8B,CTGF,CLIC2,KCNJ8,ABCB1,SPAG5,DNAJB4,PABPC5,FILIP1L,DIXDC1,PMP22,EXOC3L2,FRMD3,TBL1X,TCEAL4,C4orf32,PCDHGB7,DSTN,RASSF8,CAV2,FERMT2,STOM,STARD8,SYTL4,NPTN,AVPR1A,KIAA1462,LINGO2,NECAB1,C16orf59,TIE1,SYNPO2,PGM5P2,HTR2B,OLFML2A,PBX1,ARL15,ZBTB38,LDB2,GPR21,ANKRD29,ADARB1,LRCH1,FGF2,CLEC14A,AKT3,ZAK,PDLIM5,PGM5,GCOM1,LEPR,A2M,LOC401093,ZEB1,GPR116,PRDM8,C10orf128,DOCK4,RERG,BNC2,TMEM55A,ARHGEF15,ADAMTSL1,LRRC8C,GAB1,MDFIC,MASP1,MAMDC2,RPS6KB2,RGS13,USP31,GNAL,CALD1,SELP,GIMAP4,CHEK1,KCNMA1,SLC24A3,GIMAP5,CEP68,DPP6,SNCA,HEG1,WISP1,CACNA1C,ENPEP,KANK2,EMCN,FRMD7,ABCG2,KCNE4,TMEM200B,FEZ2,TEK,PKD2,SLMAP,MAOB,PCDHGA6,RNF144A,FRMD6,SVIL,PDE7B,KIAA1644,NPY5R,STAT5B,GIMAP7,TNS1,SMOC2,HYAL1,SDPR,ESAM,S1PR1,PLVAP,TLL1,ABCC9,RHOJ,ASAM,NCAPH,WSCD2,MST4,ZNF483,SORBS1,SYPL2,MITF,MBNL1,ENPP2,LIFR,ARHGAP31,ZNF366,GNG12,ROBO4,RECK"
"hsa-miR-130b-5p","RAET1K"
"hsa-miR-101-3p","FOXL2,HPSE2,OLFM1,NRG2,CACNA1D,FREM1"
"hsa-miR-92a-3p","PALM2-AKAP2,CXorf36,SAP30L,ARHGEF6,AURKA,CCNA2,UMPS,FLT4,STON1,LRRN4CL,PLN,TSPAN18,NEXN,ANTXR2,GIMAP1,ABCA8,KCTD7,NCAM1,KDR,BRI3BP,DPYSL3,CNPY2,GLT8D2,SLC1A7,PGCP,RAB23,MMRN1,FAM54A,TPSG1,KIF15,PCDHGA5,AKAP13,ANLN,TCEAL1,ANO6,TAGAP,CSDC2,PRNP,MBNL2,GRK5,TIMP2,PJA2,TBC1D1,ECM2,TIMP3,LRRC2,MFAP4,C10orf35,MEF2C,CDCA8,FAM180A,FXYD6,DMD,GIMAP6,PRAME,KLHL38,GPM6A,FAM65B,NEDD4,SPARCL1,VGLL3,MICAL2,CD93,TRPC4,RAB8B,ZNF259,ARHGAP6,C1QTNF7,LOH3CR2A,DPYD,KCTD12,TCF23,MMRN2,ENO1,SH3BP5,ELK3,TGFBR2,TACC1,P2RY1,THSD1,GEM,RGMA,GPRASP1,PDLIM3,PDE10A,MYCT1,ATRNL1,SEPT7,PPP1R12B,TGFBR3,SPTBN1,RSPO3,SETD7,DNASE1L3,FANCB,ITM2A,PCDHGA2,PRELP,NEURL1B,CLIC4,ITPR1,LMOD1,ADPRH,CCDC80,AKAP2,C1orf133,ST5,LRRK2,UBL3,PEAR1,TXLNB,C3orf64,C21orf34,MID2,CAB39L,EME1,PTGER2,HLF,CALCRL,SH3BGRL,NXPH3,PDE8B,TPX2,CTGF,CLIC2,PROS1,KCNJ8,ABCB1,SPAG5,DNAJB4,C4orf12,ADAMTS5,PABPC5,DTL,FILIP1L,FOXN3,GAS1,KLHL4,CCDC69,ABI3BP,DIXDC1,KPNA2,PMP22,NR3C2,TBL1X,TCEAL4,CNRIP1,PCDHGB7,FEZ1,TTK,EPR1,DSTN,RASSF8,MATN2,C16orf75,CAV2,BPI,KANK3,ADAMTSL3,FERMT2,ANGPTL1,LHFP,STOM,EDNRB,SYTL4,CCNF,NPTN,MAD2L1,AVPR1A,CCNB1,CDC25A,KIAA1462,NECAB1,C16orf59,RNASE4,TIE1,TMEM199,ZBTB16,DEPDC1,PODN,SYNPO2,FBLN5,TSPAN2,EPT1,C5orf4,PGM5P2,CALHM2,HTR2B,C16orf45,OLFML2A,PBX1,TRPC1,LDB2,GART,ANKRD29,KLHL33,FAM69A,C7orf58,LRCH1,FGF2,NAP1L2,C1orf70,GIMAP2,CLEC14A,TXNIP,AKT3,SERPINF1,ZAK,SBDS,FEN1,PGM5,EXO1,LEPR,A2M,FHL1,ZEB1,MGP,ASPN,GNG11,SH3D19,GPR116,PRDM8,ISG20L2,DOCK4,RERG,BNC2,ABCA9,TMEM204,TMEM55A,GPN1,CASP12,ADAMTSL1,GAB1,MDFIC,CYP2U1,MASP1,MAMDC2,RGS13,CBX2,KIF14,USP31,CALD1,SELP,GIMAP4,CHEK1,KCNMA1,SLC24A3,PCDHGA3,GIMAP5,SGCE,CBX7,CEP68,CACNA1H,SNCA,HEG1,GRRP1,XPO5,DSCR9,CACNA1C,TMEM200A,ENPEP,KANK2,FAM83D,EMCN,CYBRD1,FRMD7,C1orf112,PDE2A,EZH1,ABCG2,DCLRE1B,TMEM200B,FEZ2,TEK,TPSB2,PKD2,PRLR,TRIM9,PCDHGA9,TNXB,MAOB,PCDHGA6,RNF144A,FRMD6,SNTG2,SVIL,PDE7B,TCEAL6,UCHL3,KIAA1644,STAT5B,GIMAP7,TNS1,SMOC2,MYOCD,CD302,SDPR,MKI67,TCEAL7,SGCA,ESAM,S1PR1,PLVAP,ABCC9,RHOJ,ASAM,NCAPH,MYBL2,RASA4,MST4,ZNF483,SORBS1,MITF,MBNL1,KIF11,ENPP2,C1orf21,ABCA6,PRC1,GRID1,MYADM,ARHGAP31,CCNE1,GNG12,FBXO32,ROBO4,RECK"
"hsa-miR-140-3p","SAP30L,ARHGEF6,SCN7A,CD34,LRRN4CL,PLN,TSPAN18,C14orf139,ABCA8,NCAM1,BRI3BP,CCL14,FIGF,GLT8D2,SLC1A7,AHNAK,PGCP,ANO6,RGS5,PRNP,FZD4,GRK5,PJA2,ECM2,MFAP4,MEF2C,FAM180A,C1orf150,AQP1,ITGA8,CD93,ARHGAP6,PTGIS,DPYD,PDE1B,TCF23,MMRN2,ART4,SH3BP5,TMOD2,FAM129A,GPIHBP1,GPRASP1,PDE10A,SEPT7,SPTBN1,DNASE1L3,ITM2A,PRELP,NEURL1B,SRPX,ADPRH,PDE1C,LRRK2,PEAR1,MID2,NXPH3,PROS1,KCNJ8,PID1,FOXN3,AOX1,NR3C2,C4orf32,FEZ1,CAV2,ANGPTL1,LHFP,FIBIN,RNASE4,SVEP1,AGTR1,ASPA,PODN,EPT1,C5orf4,ABLIM3,CALHM2,TRPC1,C10orf54,KLHL33,C7orf58,NAP1L2,SLC22A3,LOC339524,ZFPM2,FRY,SERPINF1,SBDS,INMT,FEN1,EXO1,GNG11,SH3D19,ABCA10,C7,BNC2,ABCA9,CYP2U1,MAMDC2,GSN,SGCE,PLSCR4,CBX7,PDK4,XPO5,C14orf49,CYBRD1,PDE2A,EZH1,LGI2,NEGR1,PPP1R3C,SLC9A9,MAOB,TCEAL6,UCHL3,MYOM1,GALNTL2,DCN,ANXA6,CD302,SDPR,MEOX2,FAM26E,ESAM,CD300LG,PLVAP,FAM13C,DPT,LAMA2,ADH1A,ABCA6,ADH1B"
"hsa-miR-19b-3p","RAB23,GRK5,TIMP2,CDCA8,ARHGAP24,KCTD12,GEM,RSPO3,C3orf64,CTSK,SPAG5,FOXN3,GAS1,STOM,EDNRB,AVPR1A,CCNB1,C16orf59,TIE1,RGS13,CHEK1,TPSB2,TNXB,TRIM63,THBS1,FAM131B,KIF11"
"hsa-miR-148a-5p","UMPS,METTL13,PARG,GSR,PARP1,MAD2L1,ISG20L2,GPN1"
"hsa-miR-21-3p","EDIL3,SAP30L,ARHGEF6,SRL,CCNA2,NEXN,ANTXR2,ABCA8,KCTD7,NCAM1,BRI3BP,CDON,GLT8D2,PGCP,FAM54A,TCEAL1,ANO6,PRNP,MBNL2,TIMP2,PJA2,TIMP3,MFAP4,CSRP1,MEF2C,CDCA8,FXYD6,DMD,GPM6A,FOXI2,SPARCL1,ARHGAP6,C1QTNF7,DPYD,TCF23,TNFAIP8L3,TMOD2,TACC1,ANGPT4,GPRASP1,PDE10A,MYCT1,THRA,SEPT7,TGFBR3,ATP2B4,PCDHGA2,PRELP,MSRB3,ITPR1,LMOD1,CCDC80,ST5,LRRK2,CAV1,C21orf34,MID2,HLF,SH3BGRL,NXPH3,SCN4B,PDE8B,PLIN4,MAGEE2,SPAG5,C4orf12,PTRF,LIMS2,KLHL4,CCDC69,ABI3BP,PMP22,BCHE,NR3C2,CNRIP1,FEZ1,DSTN,RASSF8,CAV2,CAMK2G,ADAMTSL3,FERMT2,SYTL4,NPTN,CCNB1,KIAA1462,NECAB1,C16orf59,RNASE4,ASPA,DEPDC1,SYNPO2,TSPAN2,EPT1,C5orf4,PGM5P2,CFL2,CALHM2,C16orf45,PBX1,TRPC1,CXCL12,DSCAML1,ANKRD29,KLHL33,FAM69A,C7orf58,LRCH1,FGF2,NAP1L2,ZFPM2,SMTN,TXNIP,AKT3,ZAK,FEN1,PGM5,EXO1,PRDM8,BNC2,TMEM55A,CASP12,MYH11,CYP2U1,MAMDC2,AOC3,KIF14,PCDHGA3,SGCE,CBX7,CEP68,CACNA1H,KANK2,CYBRD1,TLN1,EZH1,MAOB,PCDHGA6,SNTG2,SVIL,UCHL3,STAT5B,DCN,TNS1,KLF17,SMOC2,MYOCD,ANXA6,CD302,MKI67,PPM1K,ABCC9,RHOJ,LOC283174,NCAPH,ZNF483,SORBS1,KIF11,C1orf21,GLP2R,RECK"
"hsa-miR-27b-3p","CFC1B"
