"ID","Up_regulated"
"hsa-miR-146a-5p","ADIPOR2,GLCCI1,ARHGAP6,SYT17,FAM174A,ZDHHC23,FGF7,CYTIP"
"hsa-miR-1271-5p","CTXN2,AQP2,GAL3ST3,FLJ32063,DTX1,AFAP1L2,CADM1,GALNT6,CLDN15,PLCB1,GADL1,EMID2,FAM43A,DEGS2,LOC400927,CLDN19,LOC134466,SEC14L4,GPIHBP1,PROM1,KCTD16,MYH6,SLCO1A2,SEMA4A,CNP,BVES,KLHL14,IFNA14,PROX1,LOC25845,CNTD2,WNK4,CLDN10,SIM2,C5orf38,SEMA3G,LGR5,IGFBP2,F11,SLC45A3,ST6GALNAC5,AIF1L,CAPN6,TMEM37,GPR113,TLR5,CELSR2,SLC6A3,PPL,RDH8,C21orf62,C9orf70,FOXN1,IFNA17,IRX1,TEKT2,TRIL,DNAH7,TAS1R1,SUSD4,SOX30,WDR78,SLC4A8,MFSD4,NCRNA00051,LEKR1,WNT7B,PPP1R1A,PRKX,DNAH17,RPRM,UNCX,IRX2,GABRA2,LMO1,FIGNL2,SLC12A1,FOXC1,KBTBD11,C21orf82,MUC15,EYA4,LOC158376,HELT,SLC9A3,C1orf65,SALL2,VWA3B,CBLN2,FOXJ1,IRX5,C7orf51,PRKCQ,SERP2,C10orf79,PRIMA1,IQCA1"
"hsa-miR-30e-5p","ADIPOR2,ACSS3,COQ2,TBC1D14,GLCCI1,ATP10D,SLC34A2,TMEM38A,EVI5L,LOC100129034,FNTB,C14orf72,DHCR7,FAM174A,CALM3,SERPINI1,PFN2,FBXL17,CLEC10A"
"hsa-miR-125a-5p","RXFP4,FAM43A,MFI2,C2orf39,C3P1,LOC25845,CAPN6,GPR113,C9orf43,TAS1R1,SLC4A8,MFSD4,SYN3,NEB,SLC9A3,CBLN2"
"hsa-miR-766-3p","KRTAP17-1,AGR2"
"hsa-miR-26b-3p","SPON1,PKNOX2,PTGIS,WDR65,PROM1,PRELP,NLGN3,FBLN5,TRIL,GPM6B,DOCK11,NPY1R,CHRD,EFCAB1,FOXJ1,ADH1A,NCRNA00092,ADH1B"
"hsa-miR-130a-3p","RGS9,SPEF1,RIPPLY1,LRRC48,SAMD11,CRB2"
"hsa-miR-1180","UMOD,GAL3ST3,DTX1,AFAP1L2,CADM1,GALNT6,PLCB1,GADL1,FAM43A,CLDN19,SEC14L4,GPIHBP1,KCTD16,MYH6,CNP,BVES,PROX1,LOC25845,RGS6,WNK4,CLDN10,SIM2,C5orf38,IGFBP2,F11,SLC45A3,ST6GALNAC5,AIF1L,CAPN6,TMEM37,TLR5,CELSR2,C21orf62,EGF,IRX1,TEKT2,DNAH7,SUSD4,SLC4A8,MFSD4,NCRNA00051,NTRK2,SOSTDC1,PPP1R1A,PRKX,UNCX,IRX2,LMO1,FIGNL2,SLC12A1,ID1,FOXC1,KBTBD11,MUC15,NEB,HELT,SLC9A3,SALL2,IRX5,C7orf51,PRKCQ,C10orf79,IQCA1"
"hsa-miR-324-5p","NPC1L1,MYOG,C4orf31,DAB2,RGS9,GK,CIRH1A,SLC34A2,TMEM38A,SSTR3,DNAJC12,LOC100129034,MTMR11,MYLK3,MUC13,NLGN3,C19orf21,NRXN2,C3orf30,FAM174A,C6orf122,NKD1,RGL1,RHOBTB1,CRB2,TMEM200C,NFASC,LOC643763,CLEC10A,CCDC150,RXFP1"
"hsa-miR-96-5p","CPA1,SLC23A1,IDO2,XPNPEP2,ALPI,SLC7A9,PLCH2,FGFR3,TMEM207,RBP4,LOC284578,ENPP6,TMEM27,XYLB,CDH9,TMEM82,TMEM106A,ARSF,MOGAT2,LBP,RBP3,ACSM2B,NEU4,LIME1,CPN2,NLRP6,ACE2,RALYL,USH1G,GCM1,FRMD1,TREH,ENOX1,FGF8,SLC7A13,AMN,MYOZ1,ABCC6,KCNH6,SLC39A5,SERPINA7,BPI,SLC5A11,SLC23A3,FADS6,LRRC48,KLHL1,LOC153328,CYP4F12,ENPP7,PTGDS,CUBN,SGK494,NAT8B,LOC723809,SLC28A1,SOAT2,SLC13A1,SLC16A9,CYP17A1,FUT3,CYP4F3,SLC22A7,GLTPD2,SLC22A11,SLC22A13,CDHR5,SLC13A2,ZG16,TYRP1,AGT,ZCCHC16,C14orf64,CLDN16,SLC5A10,ALPL,FAM26E,TM4SF5,CHRNA4,C6orf208,SLC22A12,METTL7B,EPO,NELL1"
"hsa-miR-30c-2-3p","CPA1,ADIPOR2,DDN,SPNS2,C10orf107,PTGER1,CHST9,CADM1,FGFR3,RGS9,PLCB1,CTXN3,CLIC5,GADL1,SPEF1,AQP1,AKR1CL1,TNNI1,CLDN19,EHD3,WT1,IFNA14,C9orf50,RGS6,RALYL,CLDN10,MYOM2,FRMD1,DOC2B,SCNN1G,SENP5,C6orf176,KLK7,IGFBP2,MAPK15,CABP1,CACNA1E,MYOZ1,RAB7L1,ARHGEF33,AIF1L,TACR3,PBLD,TMEM37,AKAP5,C21orf62,C9orf70,LRRC48,GRIK2,LOC153328,IFNA17,TEKT2,PTGDS,DNAH7,SUSD4,CAPSL,WDR78,LOC723809,C2orf73,LRRC7,HMX2,ANXA9,SOSTDC1,PRKX,PDZD3,C2orf62,UNCX,FMO2,GABRA2,LMO1,FIGNL2,HCRTR2,TMEM178,FOXC1,KBTBD11,MUC15,WNT9B,EMCN,RASL11B,VSIG8,C14orf64,CLDN16,CHDH,FOXJ1,ZNF804B,GPRIN2,SOST,SERP2,C10orf79,C16orf11,IQCA1,DACT2,PNPLA1,ST6GALNAC3,NRGN"
"hsa-miR-152","CKMT1B,TMC5"
"hsa-miR-425-5p","EDIL3,MLNR,CTXN2,MGC27382,JAM2,AQP2,AKR1B1,GAL3ST3,C3orf57,FLJ32063,DTX1,PFKFB3,ATOH8,SCARA3,LOC100302640,RXFP4,AFAP1L2,CADM1,GALNT6,IFNA16,CLDN15,KLRG2,SCCPDH,PLCB1,GPM6A,RGS7BP,EMID2,C6orf52,FOXQ1,FAM43A,DEGS2,C13orf26,LOC400927,MFI2,CLDN19,LOC134466,SEC14L4,GPIHBP1,CAPN14,TAL2,BAI3,PROM1,KCTD16,MYH6,GPER,SLCO1A2,SEMA4A,CNP,PHACTR1,BVES,C17orf105,KLHL14,IFNA14,PROX1,LOC25845,CNTD2,LOC100131551,DCDC1,TSPAN8,OR4D1,NIPAL3,CLDN10,SLC14A2,DOC2B,SIM2,CNGA3,C5orf38,SULT2B1,LGR5,CA3,IGFBP2,F11,SLC45A3,A4GNT,ST6GALNAC5,AIF1L,CAPN6,GPR113,IFNA7,PP14571,TLR5,EDN3,CELSR2,SLC6A3,PPL,RDH8,C21orf62,C9orf70,LOC729467,FOXN1,GABRG3,VWA3A,ELF5,IFNA17,C9orf43,VGLL1,IRX1,BCAS1,AVPR2,TEKT2,TRIL,GPM6B,DNAH7,FAM55D,TAS1R1,SUSD4,SOX30,WDR78,USP44,SLC4A8,MFSD4,SYN3,TMPRSS12,SLC44A5,LEPR,LEKR1,GDF3,WNT7B,SOSTDC1,PPP1R1A,PRKX,DNAH17,RPRM,CASP12,UNCX,FMO2,IRX2,GABRA2,DOCK11,GPR12,C6orf146,FAM81B,LMO1,FIGNL2,GPR111,FER1L5,SLC12A1,MSX2P1,CKM,RASAL1,FOXC1,PLXNA4,KBTBD11,C21orf82,MUC15,WNT9B,EYA4,CPE,LOC158376,MRPS6,RAG2,RASL11B,SLC9A3,C1orf65,C2orf65,SALL2,VWA3B,CBLN2,RAET1G,KRT39,PDILT,FOXJ1,IRX5,C7orf51,PRKCQ,SERP2,TACSTD2,C10orf79,PRIMA1,IQCA1,TET1,RANBP3L,KCNK3"
"hsa-miR-222-3p","EDIL3,CTXN2,AQP2,SPNS2,C3orf57,FLJ32063,TSG1,C10orf107,PFKFB3,ATOH8,RXFP4,AFAP1L2,CADM1,GALNT6,CLDN15,FGFR3,KLRG2,PLCB1,GADL1,AKR1CL1,C6orf52,FOXQ1,FAM43A,DEGS2,LOC400927,CLDN19,SEC14L4,WDR65,TAL2,PROM1,KCTD16,MYH6,SLCO1A2,SEMA4A,CNP,BVES,C17orf105,KLHL14,IFNA14,LOC25845,CNTD2,TSPAN8,WNK4,ENKUR,CLDN10,DOC2B,SIM2,SCNN1G,C5orf38,SEMA3G,LGR5,SENP5,IGFBP2,MAPK15,F11,SLC45A3,A4GNT,ST6GALNAC5,ARHGEF33,AIF1L,CAPN6,GPR113,IFNA7,TLR5,CYP2W1,PPL,C21orf62,C9orf70,FOXN1,VWA3A,IFNA17,PZP,C9orf43,IRX1,SERPINA1,TEKT2,GPM6B,DNAH7,TAS1R1,SUSD4,SOX30,CAPSL,WDR78,USP44,SLC4A8,MFSD4,LOC723809,SYN3,TMPRSS12,SLC44A5,LEKR1,NTRK2,GDF3,WNT7B,ANXA9,SOSTDC1,PPP1R1A,PRKX,RPRM,C2orf62,UNCX,IRX2,GABRA2,DOCK11,GPR12,FAM81B,LMO1,FIGNL2,FER1L5,SLC12A1,TMEM178,RASAL1,FOXC1,KBTBD11,CACNG4,NPY1R,C21orf82,MUC15,WNT9B,EYA4,CPE,LOC158376,MRPS6,RASL11B,SLC9A3,C1orf65,C2orf65,VWA3B,C14orf64,CBLN2,RAET1G,PDILT,FOXJ1,IRX5,C7orf51,PRKCQ,SERP2,C10orf79,C16orf11,IQCA1,CNTN5,TET1,WNT10A"
"hsa-miR-29b-2-5p","CCL14-CCL15,CPA1,UGT1A7,HNF1A,VIL1,GLYCTK,SLC23A1,BBOX1,ADIPOR2,TUBAL3,ALDH4A1,SLC47A1,GYPA,BAIAP2L2,G6PC,NXNL2,DDN,SLC36A2,KHDRBS2,GSTA1,NPC1L1,TCF21,C4orf31,XPNPEP2,CLRN3,SLC47A2,USH1C,AK3L1,AKR1C3,DMGDH,SLC7A9,C11orf90,GDPD3,DAB2,ALDOB,GATM,CIDEB,GGTLC1,ABCC6P2,GK,GGT1,TMEM150B,TFEC,RAET1E,IL22RA1,FAM132A,CIRH1A,ENPP6,CTXN3,MT1F,CLIC5,DEPDC7,TMEM27,FUT6,KHK,UGT1A8,RNF186,INSL4,SLC10A2,CAPN3,XYLB,CDH9,TRIM6,LRRC55,TNNI1,TMEM82,CLDN20,TMEM106A,UGT1A9,ARSF,FGF1,SFXN2,LOC144776,PKLR,TMEM174,SLC2A9,SPNS3,ACY3,GLIS1,SLC6A13,CLEC18A,MOGAT2,SLC13A3,NYX,DNAJC16,RBP3,FABP1,CRHBP,RNF183,BMP5,EHD3,BHMT,WT1,ACSM2B,ST7OT2,LIME1,SLC22A8,CPN2,ZNF488,DNAJC12,NLRP6,MYOM3,PDZK1P1,TNNT2,GGTLC2,C8orf80,UGT2A3,CYP8B1,ACE2,SHMT1,CMAH,CALML4,RALYL,MTMR11,TPPP3,NPHS1,DPYS,PHYHIP,KLK6,HAO2,ABCC6P1,TRIM54,CYP27B1,MYOM2,FRMD1,HMX3,CRYBB3,SLC22A18AS,GLB1L,ENOX1,CLEC18B,MYLK3,KIRREL2,RBP5,LHX4,GPD1,CAPN12,KLK7,AMN,ASS1,ABHD12B,TTPA,AOX1,MUC13,RAB7L1,AGXT2,AGMAT,ABCC6,KCNH6,TACR3,PBLD,SLC39A5,MYOZ2,GLYATL1,C1orf125,SLC5A11,C19orf21,SLC17A1,ASB15,ASB17,LOC389332,LRRC48,ABCC2,ASPDH,NRXN2,CYP2B6,CLEC18C,C1orf106,C3orf30,MT1H,PROC,C6orf122,LOC285768,ACSM5,DIO1,EHHADH,SLC17A4,DPEP1,SLC34A1,FMO1,SLC7A7,DLGAP2,ENPP7,PTGDS,CUBN,TMEM105,NAT8,SGK494,RGL1,NAT8B,SARDH,HECW1,LOC145837,SLC12A3,A1CF,DTX4,GIPC2,TRIM15,MIOX,SLC28A1,SLC2A2,HPD,BST1,ALDH6A1,STRA6,SOAT2,CRYAA,GBA3,SLC13A1,LRRC7,LOC148709,HMX2,SLC16A9,CYP17A1,LOC647309,IGFL1,ACSF2,FCAMR,SLC22A6,FUT3,BHMT2,PDZD3,CYP4F3,TRIM10,PDZK1,UPP2,DDC,PCOLCE2,LOC340094,SLC22A7,GLTPD2,GPR44,SLC22A11,RHOBTB1,KMO,AQP7P3,TTBK1,SLC22A13,CDHR5,ANPEP,SLC13A2,HRSP12,KCNK10,C14orf73,CALB1,CCL15,DNMT3L,PIPOX,CDKN1C,DPP6,TM6SF2,ALAD,ENPEP,C19orf69,DHRS4,ALDH8A1,SLC34A3,AMDHD1,KLK5,C9orf66,KRT85,AKR1B10,GLYAT,MSRA,C22orf45,FTCD,EMCN,VSIG8,TMEM200C,FMO4,ETNK2,C10orf114,PC,ANKS4B,DGKB,SLC6A19,ACMSD,AGT,ADH6,ZCCHC16,PPP1R16B,CHDH,SLC22A1,NPHS2,HNF4A,SLC5A10,LOC441177,LOC643763,NGEF,SORCS1,ZNF804B,ALPL,FAM26E,CDHR2,DAO,CCDC150,SLC17A3,SLC5A2,RXFP1,TM4SF5,ABAT,PTPRO,C6orf208,LOC283314,SOST,SLC22A12,TTC38,METTL7B,DHRS4L2,LUZP2,PNPLA1,TUBA4B,PEPD,PRODH2,WIT1,UCN3,SLC5A12,C7orf10,HNF4G,LOC100130691,GP5,ST6GALNAC3"
"hsa-let-7a-3p","NXNL2,MGC34034,ART4,DCC,MT1E,CMAH,MTMR11,PHYHIP,PROS1,CAPN12,RBM24,KANK4,C19orf21,LRRC48,NRXN2,RGL1,CDKN1C,UPK1B,DGKB,DACH2,C6orf208,WIT1"
"hsa-miR-183-5p","CPA1,DDN,DKFZP434K028,RERGL,C10orf107,RGS9,TMEM207,RAET1E,CTXN3,MT1F,CLIC5,SPEF1,TNNI1,CLDN20,FGF1,MOGAT2,TNNT2,CMAH,RALYL,MTMR11,TPPP3,PHYHIP,TRIM54,MYOM2,GCM1,FRMD1,SCNN1G,ENOX1,IL17F,C6orf176,KLK7,MAPK15,CABP1,MYOZ1,ASB10,PBLD,AQP7P1,LRRC48,GRIK2,KLHL1,TSPAN2,CST11,PTGDS,LOC723809,ZDHHC23,MSTN,LRRC7,HMX2,ANXA9,PDZD3,AQP7P3,HCRTR2,CALB1,SAMD11,DNMT3L,EMCN,VSIG8,DGKB,PPP1R16B,CLDN16,B3GALT2,ZNF804B,FAM26E,TCEAL7,C6orf208,LOC283314,SOST,PNPLA1,WIT1,ST6GALNAC3"
"hsa-miR-101-5p","CCL14-CCL15,CPA1,VIL1,GLYCTK,BBOX1,ALDH4A1,GYPA,BAIAP2L2,DDN,TCF21,C4orf31,CIDEB,ABCC6P2,GK,TFEC,FAM132A,CTXN3,CLIC5,ITGA8,CAPN3,XYLB,TRIM6,LRRC55,TNNI1,OR2G6,ACY3,MOGAT2,GATA5,DNAJC16,DCC,CRHBP,ZNF488,PDZK1P1,RALYL,MTMR11,TPPP3,C8orf85,NPHS1,HAO2,ABCC6P1,MYOM2,FRMD1,ENOX1,MYLK3,KIRREL2,RBP5,MYOZ1,ASB10,AGMAT,NLGN3,KANK4,PBLD,C1orf125,C19orf21,ASB17,LRRC48,GRIK2,NRXN2,FAM174A,FMO1,PTGDS,SGK494,RGL1,SLC12A3,A1CF,GIPC2,PKP1,GBA3,MSTN,LRRC7,HMX2,BHMT2,PDZD3,TRIM10,UPP2,GPR44,TTBK1,GPHA2,CALB1,CCL15,PIPOX,ALAD,C19orf69,AMDHD1,MSRA,EMCN,VSIG8,TMEM200C,NFASC,ETNK2,ANKS4B,DGKB,ZCCHC16,PPP1R16B,CHDH,HNF4A,B3GALT2,LOC643763,ZNF804B,FAM26E,ABAT,CHRNA4,PTPRO,C6orf208,LOC283314,PNPLA1,WIT1,C7orf10"
"hsa-miR-99b-5p","ATP10D,TMEM38A,C14orf72,FAM174A,CALM3,VPRBP"
"hsa-miR-497-5p","CCL14-CCL15,CPA1,UGT1A7,HNF1A,VIL1,SLC6A18,GLYCTK,SLC23A1,BBOX1,ADIPOR2,TUBAL3,ALDH4A1,SLC47A1,GYPA,BAIAP2L2,CCDC158,G6PC,NXNL2,DDN,SLC36A2,KHDRBS2,GSTA1,NPC1L1,SLC2A5,XPNPEP2,CLRN3,SLC47A2,USH1C,AK3L1,AKR1C3,DMGDH,SLC7A9,C11orf90,GDPD3,DAB2,ALDOB,FGFR4,GATM,CIDEB,RGS9,GGTLC1,ABCC6P2,GK,GGT1,TMEM150B,TFEC,DLK1,IL22RA1,FAM132A,CIRH1A,ENPP6,CTXN3,MT1F,SLC27A2,CLIC5,DEPDC7,TMEM27,FUT6,KHK,SPEF1,UGT1A8,RNF186,INSL4,SLC10A2,CAPN3,XYLB,CDH9,TRIM6,LRRC55,TNNI1,TMEM82,TMEM106A,UGT1A9,ARSF,OR2G6,FGF1,SFXN2,ART4,LOC144776,PKLR,GALNT11,TMEM174,SLC2A9,SPNS3,ACY3,GLIS1,SLC6A13,CLEC18A,MOGAT2,GATA5,SLC13A3,NYX,DNAJC16,DCC,FABP1,CLDN2,CRHBP,RNF183,BMP5,CXCL14,BHMT,WT1,ACSM2B,ST7OT2,COLEC11,LIME1,SLC22A8,SSTR3,CPN2,SUSD2,DNAJC22,DNAJC12,CHST13,SLC22A4,NLRP6,MYOM3,CYP4F2,IGSF11,PDZK1P1,TNNT2,GGTLC2,C8orf80,FABP2,LOC100129034,UGT2A3,CYP8B1,ACE2,SHMT1,CMAH,CALML4,CTSL3,MTMR11,TPPP3,DPYS,PHYHIP,KLK6,HAO2,ABCC6P1,TRIM54,MYOM2,HHLA2,UGT1A10,FRMD1,TREH,OR2T5,CRYBB3,CA4,SLC22A18AS,ERRFI1,KCNK5,THPO,GLB1L,ENOX1,PDZK1IP1,SLC7A13,CLEC18B,UGT3A1,MYLK3,KIRREL2,RBP5,PROS1,ALPK2,GPD1,CAPN12,LOC284276,MS4A8B,KLK7,AMN,ASS1,ABHD12B,TTPA,RBM24,AOX1,MUC13,RAB7L1,ASB10,SLC17A2,AGXT2,AGMAT,ABCC6,KANK4,KCNH6,TACR3,PBLD,AQP7P1,SLC39A5,OR2T10,SERPINA7,ANXA13,GLYATL1,C1orf125,SLC5A11,C19orf21,SLC23A3,SLC17A1,ASB15,ASB17,LOC389332,FADS6,LRRC48,ABCC2,ASPDH,NRXN2,CYP2B6,CLEC18C,C1orf106,C3orf30,MT1H,C9orf71,PROC,C6orf122,LOC285768,ACSM5,CYP4F12,LRP2,PRUNE2,DIO1,EHHADH,SLC17A4,DPEP1,SLC5A9,SLC34A1,FMO1,LYG1,C15orf50,CST11,SLC7A7,DLGAP2,ENPP7,PTGDS,CUBN,NAT8,SGK494,RGL1,NAT8B,SARDH,HECW1,LOC145837,A1CF,DTX4,GIPC2,TRIM15,MIOX,PKP1,SLC28A1,SLC2A2,UGT2A1,HPD,BST1,ALDH6A1,STRA6,SOAT2,CRYAA,GBA3,SLC13A1,LRRC7,LOC148709,HMX2,SLC16A9,CYP17A1,LOC647309,ACSF2,FCAMR,SLC22A6,SLC22A24,FUT3,BHMT2,PDZD3,CYP4F3,TRIM10,PDZK1,UPP2,DDC,PCOLCE2,LOC340094,SLC22A7,GLTPD2,GPR44,SLC22A11,RHOBTB1,KMO,AQP7P3,TTBK1,SLC22A13,CDHR5,ANPEP,SLC13A2,CD1C,HRSP12,KCNK10,C14orf73,CYP4A11,CCL15,TMEM132E,PIPOX,SLC28A2,CDKN1C,DPP6,ALAD,CRB2,TMEM200A,ENPEP,C19orf69,DHRS4,ALDH8A1,SLC34A3,AMDHD1,KLK5,C9orf66,KRT85,GABRB2,GLYAT,MSRA,C22orf45,FTCD,CAMK2A,ACSM2A,VSIG8,NFASC,FMO4,ETNK2,C10orf114,PC,ANKS4B,DGKB,C1orf186,SLC6A19,ACMSD,AGT,ADH6,ZCCHC16,PPP1R16B,CHDH,SLC22A1,NPHS2,HNF4A,SLC5A10,FLT3,LOC643763,NGEF,TMEM176A,KIAA1755,CFI,ZNF804B,ALPL,ASPG,FAM26E,CDHR2,DAO,CCDC150,SLC5A2,RXFP1,TM4SF5,ABAT,PTPRO,C6orf208,LOC283314,TRPC5,SOST,SLC22A12,TTC38,METTL7B,DHRS4L2,DACT2,PNPLA1,TUBA4B,PEPD,PRODH2,WIT1,UCN3,SLC5A12,C7orf10,HNF4G,GP5,ST6GALNAC3"
"hsa-miR-326","MLNR,ABCA4,AKR1B1,SPNS2,PFKFB3,SCARA3,ASB18,LOC100302640,CLDN15,KLRG2,EDN1,BTG2,EMID2,C20orf195,FOXQ1,SLCO1A2,EPGN,LOC100131551,NIPAL3,SLC14A2,MYT1,CYP2S1,SCGB2A2,PP14571,FGF18,BCAS1,TAS1R1,FOS,CACNG7,DNAH17,FOXA3,JUNB,KRT39,SMOC2,FOXJ1,C7orf51,TACSTD2,IQCA1,IER2,KCNK3"
"hsa-miR-328","GPSM2,MYRIP"
"hsa-miR-181c-3p","EDIL3,SPNS2,ROS1,PFKFB3,RXFP4,CADM1,RSPH1,EDN1,PLCB1,C20orf195,FOXQ1,DEGS2,LOC400927,CLDN19,LOC134466,C2orf39,PROM1,RSPH4A,SEMA4A,CNP,EPGN,LOC100131551,TSPAN8,ENKUR,NIPAL3,CLDN10,KRT24,C5orf38,CLCA3P,AIF1L,HTR3D,HYDIN,PPL,LOC729467,VWA3A,C1orf77,PZP,IRX1,SERPINA1,FAM55D,SPACA4,SOX30,TMPRSS12,SLC44A5,LEKR1,PRKX,H3F3B,KLK3,IRX2,DOCK11,FAM81B,FOXA3,FER1L5,RASAL1,FOXC1,NTS,H3F3C,CPE,LOC158376,C1orf65,C2orf65,C2orf77,VWA3B,JUNB,ZBBX,RAET1G,KRT39,FOXJ1,CCDC42B,IRX5,LOC100131496,TACSTD2,GCNT3,IQCA1"
"hsa-miR-675-3p","EDIL3,MLNR,C6orf126,CNNM1,JAM2,AQP2,ABCA4,AKR1B1,MBL1P,PFKFB3,SCARA3,ASB18,LOC100302640,AFAP1L2,CADM1,RSPH1,CLDN15,KLRG2,SCCPDH,FOXQ1,TAGLN3,DEGS2,C13orf26,LOC400927,CLDN19,SEC14L4,CAPN14,GPER,SLCO1A2,SEMA4A,PHACTR1,KLHL14,IFNA14,CNTD2,DCDC1,NIPAL3,SLC14A2,CNGA3,SULT2B1,LGR5,CYP2S1,SCGB2A2,AIF1L,HTR3D,IFNA7,PP14571,ELF5,VGLL1,BCAS1,SERPINA1,SUSD4,SOX30,WDR78,B3GNT3,TMPRSS12,LEPR,LEKR1,GDF3,WNT7B,CACNG7,DNAH17,RPRM,CASP12,UNCX,KLK3,GABRA2,SRMS,FER1L5,TMEM178,RASAL1,PLXNA4,C21orf82,MUC15,EYA4,CPE,LOC158376,MRPS6,RASL11B,C1orf65,C2orf65,SERPINA6,VWA3B,DLX3,RAET1G,SMOC2,CCDC42B,SERP2,KCNK3"
"hsa-miR-3065-3p","UGT1A7,TCF21,RAET1E,INSL4,CLDN20,FGF1,CRHBP,CMAH,MTMR11,TPPP3,KLK6,TRIM54,LHX4,KLK7,MYOZ1,LRRC48,MT1H,TSPAN2,PTGDS,UPP2,PCOLCE2,DNMT3L,EMCN,DGKB,NPHS2,DACH2,FAM26E,RXFP1,PTPRO,C6orf208,SOST,ST6GALNAC3"
"hsa-miR-218-5p","FOXD1"
"hsa-miR-505-5p","CCL14-CCL15,VIL1,GLYCTK,BBOX1,ADIPOR2,ALDH4A1,BAIAP2L2,CCDC158,NXNL2,NPC1L1,TCF21,USH1C,C11orf90,DAB2,CIDEB,ABCC6P2,GK,TFEC,FAM132A,INSL4,CAPN3,SPON1,ART4,SLC2A9,SPNS3,ACY3,NYX,DNAJC16,RNF183,DNAJC12,MYOM3,CYP4F2,FABP2,UGT2A3,MTMR11,HAO2,ABCC6P1,HHLA2,UGT1A10,ERRFI1,KCNK5,GLB1L,RBP5,PROS1,CAPN12,LOC284276,MS4A8B,SLC17A2,AGMAT,NLGN3,SLC15A1,ANXA13,C19orf21,NRXN2,FAM174A,FBLN5,C9orf71,C6orf122,PRUNE2,NKD1,SLC5A9,FMO1,LYG1,C15orf50,RGL1,A1CF,DTX4,GIPC2,TRIM15,BST1,GBA3,SLC22A24,BHMT2,TRIM10,PDZK1,UGT1A3,RHOBTB1,SLC44A4,CD1C,C14orf73,CCL15,PIPOX,SLC28A2,CDKN1C,EDAR,ALAD,TMEM200A,C19orf69,AMDHD1,GABRB2,MSRA,ETNK2,ANKS4B,DGKB,SNTN,C1orf186,PPP1R16B,HNF4A,NGEF,CLEC10A,KIAA1755,ASPG,RXFP1,ABAT,C6orf208,LOC283314,C7orf10"
"hsa-miR-143-5p","KCNV1,EDAR,NCRNA00092"
"hsa-miR-145-3p","ADIPOR2,TCF21,C4orf31,RGS9,ITGA8,SPON1,WT1,SSTR3,LOC100129034,NPHS1,NLGN3,KANK4,AKAP5,LRRC48,C3orf30,FAM174A,FBLN5,C6orf122,PRUNE2,NKD1,CHODL,CRB2,TMEM200C,NFASC,CHRD,C10orf114,SNTN,EFCAB1,DACH2,CLEC10A,ADH1A,ADH1B,WIT1,NRGN"
"hsa-miR-1468","OTUD7A,GNAQ,ACSS3,BBX,RAD50,COL4A3BP,ATP10D,SKIV2L2,ITPR2,SYT13,FBXL17"
"hsa-miR-217","CCL14-CCL15,CPA1,UGT1A7,HNF1A,VIL1,SLC6A18,GLYCTK,SLC23A1,BBOX1,ALDH4A1,BAIAP2L2,NXNL2,KHDRBS2,XPNPEP2,CLRN3,USH1C,SLC7A9,C11orf90,DAB2,FGFR4,CIDEB,ABCC6P2,TMEM150B,TFEC,FAM132A,ENPP6,CTXN3,MT1F,TMEM27,SPEF1,CAPN3,CDH9,TNNI1,TMEM82,TMEM106A,ARSF,ART4,SPNS3,ACY3,MOGAT2,NYX,DNAJC16,ACSM2B,COLEC11,LIME1,CPN2,NLRP6,MYOM3,CYP4F2,FABP2,MT1E,UGT2A3,ACE2,CALML4,MTMR11,PHYHIP,HAO2,ABCC6P1,MYOM2,HHLA2,FRMD1,TNNI3K,GLB1L,ENOX1,UGT3A1,RBP5,PROS1,CAPN12,MS4A8B,AMN,RAB7L1,SLC17A2,AGMAT,ABCC6,KCNH6,PBLD,SLC39A5,SLC5A11,C19orf21,LOC389332,ASPDH,NRXN2,C1orf106,MT1H,C9orf71,PROC,PRUNE2,OR2T3,SLC5A9,FMO1,LYG1,C15orf50,ENPP7,PTGDS,CUBN,RGL1,NAT8B,A1CF,GIPC2,TRIM15,SLC28A1,BST1,SOAT2,GBA3,SLC13A1,LRRC7,HMX2,SLC16A9,SLC22A24,FUT3,BHMT2,PDZD3,CYP4F3,TRIM10,PDZK1,LOC340094,SLC22A7,GLTPD2,SLC22A11,TTBK1,SLC22A13,CDHR5,SLC13A2,HRSP12,KCNK10,C14orf73,CYP4A11,CCL15,PIPOX,SLC28A2,CDKN1C,ALAD,TMEM200A,C19orf69,AMDHD1,MSRA,FMO4,ETNK2,ANKS4B,DGKB,AGT,PPP1R16B,CHDH,NPHS2,HNF4A,SLC5A10,NGEF,CFI,ZNF804B,ALPL,CDHR2,TM4SF5,ABAT,C6orf208,LOC283314,SLC22A12,METTL7B,PNPLA1,C7orf10,HNF4G"
