"ID","Up_regulated"
"hsa-miR-378a-5p","PALM2-AKAP2,CPA1,SHANK3,CXorf36,ALDH1L1,NPR2,CD34,GYPC,LRRN4CL,AFAP1L1,C14orf139,ALDH4A1,LOC401052,ANTXR2,GHR,CELF2,ABCA8,DKFZp779M0652,LOC90586,LPL,PRKAR2B,CD36,AHNAK,DTX1,CFD,PFKFB3,MGST1,ATOH8,C7orf41,LGALS12,ANO6,AKR1C3,DMGDH,NKAPL,AMOTL2,MEST,LAMA4,GBE1,CAT,CYB5R3,FZD4,CLDND2,MESTIT1,ACACB,ACADL,ADIPOQ,ECM2,TK2,C2CD2,F8,RBP4,AKR1C1,FABP4,NRN1,HADH,GNAI1,EIF4EBP2,PNPLA2,AQPEP,RHOXF1,CD99L2,SYNPO,BOK,EPB42,WASF3,SH3GLB1,ST6GALNAC6,GPR109A,SLC16A7,ITSN1,MAP7D3,ELMOD3,KCNIP2,GLDN,CCDC3,PDE1B,TMEM195,AKAP12,LGI4,EPB41L2,MMRN2,DAAM2,CAMK1,TTC7B,TGFBR2,TACC1,ITIH5,TSPAN3,LOC283392,C17orf103,GPIHBP1,CIDEC,EPAS1,MOCS1,TRIM59,PTPRM,SPTBN1,VEGFB,GPR34,ACSS2,VKORC1L1,MOSC1,MDH1,STX11,TNIP1,NDN,TYRO3,FAM149A,KIAA0408,GPBAR1,PDE11A,ACSL1,NIPSNAP3B,EMX2OS,SRPX,PHLDB1,CEBPA,CDO1,KIAA0427,BMPER,DGAT2,ANGPT1,TRHDE,RBPMS2,PREX2,GABARAPL1,TFE3,CAV1,AKR1C2,MGLL,MLXIPL,FRMD1,ABCD2,C3orf55,CA4,YWHAG,NAT8L,LEP,CYP26B1,NEK7,KLB,KANK1,SEMA3G,RFTN1,GPD1,PLIN4,HRASLS5,SLCO1C1,PTRF,DDR2,MMD,CABP1,C1QTNF1,PID1,LRP1,FOXN3,EEPD1,MCAM,CCDC69,IQSEC3,PPAP2A,ANKRD53,GYG2,MRAS,FAM89A,GPLD1,LIPE,ITGA7,AQP7P1,SPATA9,NPR1,TMEM37,TMEM140,CAV2,MAPK10,GPR120,C14orf180,CHRDL1,FERMT2,FADS3,THRSP,AQP7,MYO1C,ITGB1BP1,FAM13A,TBX15,VIM,UGP2,GPR146,SVEP1,CRTAP,NOTCH4,ASPA,FBLN5,KCNB1,C2orf84,TMEM132C,ACSM5,AGPAT2,CES1,SLC7A10,ABCA1,LDB2,CORO2B,PYGL,PLA2G16,AIFM2,C7orf58,SLC22A3,LOC339524,FOXP2,HEPACAM,TXNIP,SERPINF1,CPM,PCSK5,FREM1,GCOM1,HEPN1,NMT2,TUSC5,CDH5,ANGPTL2,DHDDS,TMEM170B,GNG11,SH3D19,PPARG,PTPRS,PFKFB1,GPR116,PEX19,PPP1R1A,STBD1,BHMT2,TENC1,VAMP3,SOD3,EHD2,NMB,CCDC75,ARHGEF15,VWF,MAOA,SLC19A3,PCOLCE2,RTN4,DOCK11,APBB1IP,MDFIC,ADRB2,C17orf91,AOC3,GSN,G0S2,PLXNA4,BTNL9,MRAP,LOC158376,GNG2,EBF2,C14orf49,KANK2,GPX3,SGK2,PKDCC,GLYAT,FAM107A,TMBIM1,TMEM22,PDE2A,ACAA2,PCYOX1,PDZD2,TEAD1,TEK,SLC9A9,PLIN1,PDP2,CCDC36,SIK2,RBP7,TIMP4,LOC100192378,ACO1,TLN2,EBF3,CIDEA,RETSAT,PALM,C10orf10,ACAD11,RDH5,GPAM,COL25A1,EHBP1,ADRA1A,TNS1,DCUN1D3"
"hsa-miR-152","HIST2H2AA3"
"hsa-miR-141-3p","SLC17A7,FAM162B,SHANK3,CXorf36,NPR2,CLEC3B,CD34,CXCR7,GYPC,LRRN4CL,C14orf139,LOC257358,ANTXR2,ABCA8,C18orf34,PI16,SCARA5,ELTD1,CCL14,FIGF,AHNAK,MMRN1,PTPRB,XPNPEP2,GDF10,LOC100240735,ATOH8,NKAPL,AMOTL2,TMEM63B,CYB5R3,MFAP4,F8,ANK2,NRN1,CHL1,PECAM1,SHISA3,MFAP5,ST6GALNAC6,ADH1C,LOC572558,PTGIS,CDC14B,AKAP12,LGI4,KCNAB1,MMRN2,DAAM2,SHE,TGFBR2,ITIH5,GPR133,IGSF10,C1QTNF9,EPAS1,RBMS3,MYCT1,PTPRM,NDN,FAM149A,GPBAR1,EMX2OS,SRPX,CCDC80,PREX2,GABARAPL1,TFE3,CAV1,ANXA1,C3orf55,CA4,CFH,SEMA3G,C4orf12,PTRF,PID1,FOXN3,IQSEC3,PPAP2A,XG,H2AFY,LIPE,NPR1,CNRIP1,TMEM37,TMEM140,CAV2,CHRDL1,BMX,MAP1LC3C,ANGPTL1,LHFP,VIM,GPR146,SVEP1,CRTAP,NOTCH4,VIP,FBLN5,LDB2,CORO2B,MEOX1,LOC145820,TXNIP,AGAP11,LYVE1,SERPINF1,GIPC2,INMT,PGM5,LEPR,TUSC5,CDH5,BST1,ANGPTL2,KIF22,GNG11,ABCA10,GPR116,CDC42EP2,ABCA9,TENC1,VAMP3,EHD2,FRMPD4,ARHGEF15,VWF,TAL1,PCOLCE2,ALDH1A1,ADRB2,C17orf91,GSN,BTNL9,PLSCR4,LRRC70,FSTL1,LOC158376,EBF2,KANK2,DLC1,FAM107A,TMBIM1,TMEM22,PDE2A,P2RY12,TEK,SLC9A9,RBP7,EBF3,NT5E,SLIT3,ACAD11,GALNTL2,DCN,DCUN1D3"
"hsa-miR-125b-5p","SFRP1,ARRDC3,CHST9,CX3CL1,SAMD5,CLDN8,KIT,PIK3C2G,SLC13A2"
"hsa-miR-199a-5p","KLKP1"
"hsa-miR-148b-3p","BRCA2"
"hsa-miR-106b-3p","KIF18A,ANLN,KIF23,HMMR,CDCA8,NCAPG,STIL,CENPI,KIF4A,RAD54L,KIF2C,DEPDC1,NDC80,CENPO,BUB1,CENPA"
"hsa-miR-200a-5p","PALM2-AKAP2,FAM162B,SHANK3,CXorf36,NPR2,CD34,GYPC,LRRN4CL,C14orf139,ANTXR2,ABCA8,C18orf34,ELTD1,CCL14,FIGF,CD36,AHNAK,PTPRB,DTX1,GDF10,LOC100240735,ATOH8,LGALS12,ANO6,NKAPL,AMOTL2,CAT,CYB5R3,FZD4,CLDND2,TK2,F8,ANK2,FABP4,NRN1,GNAI1,CHL1,PECAM1,CD99L2,SHISA3,SH3GLB1,ST6GALNAC6,MAP7D3,LOC572558,KCNIP2,GLDN,CDC14B,AKAP12,LGI4,EPB41L2,MMRN2,DAAM2,TTC7B,SHE,TGFBR2,ITIH5,GPR133,IGSF10,C1QTNF9,GPIHBP1,CIDEC,EPAS1,RBMS3,MYCT1,PTPRM,GPR34,NDN,TYRO3,FAM149A,EMX2OS,SRPX,CDO1,PREX2,GABARAPL1,TFE3,CAV1,ABCD2,C3orf55,CA4,KANK1,SEMA3G,GPD1,PTRF,PID1,FOXN3,MCAM,CCDC69,IQSEC3,PPAP2A,H2AFY,GYG2,FAM89A,LIPE,ITGA7,AQP7P1,NPR1,CNRIP1,TMEM37,TMEM140,CAV2,CHRDL1,BMX,FERMT2,ANGPTL1,LHFP,AQP7,ITGB1BP1,VIM,GPR146,SVEP1,CRTAP,NOTCH4,VIP,FBLN5,TMEM132C,ACSM5,ABCA1,LDB2,CORO2B,MEOX1,C7orf58,FGF2,LOC339524,TXNIP,GIPC2,INMT,PGM5,HEPN1,LEPR,TUSC5,CDH5,BST1,ANGPTL2,GNG11,SH3D19,PPARG,GPR116,PPP1R1A,STBD1,CDC42EP2,TENC1,VAMP3,SOD3,EHD2,ARHGEF15,VWF,TAL1,ALDH1A1,ADRB2,C17orf91,GSN,BTNL9,PLSCR4,LRRC70,LOC158376,EBF2,KANK2,DLC1,FAM107A,TMBIM1,TMEM22,PDE2A,PCYOX1,TEK,PLIN1,CCDC36,RBP7,TIMP4,ACO1,EBF3,SLIT3,RDH5,DCUN1D3"
"hsa-miR-182-5p","C9orf98"
"hsa-miR-23a-3p","C1orf64"
